Id,URL,Label
884,oxygen.antserve.com/paypal.com.cgi-bin.webscr.cmd.login.submit.dispatch.5885d80a13c0db1f8e263663d38d7283e7f0184a56d846/9bce02f5d10777ebfe16d4ec71e668c7/secure-code0/security/,Malicious
885,us.battle.net.ok.yc-login.com/login/en/login.html?,Malicious
886,lizapen.com/www.paypal.fr/,Malicious
887,www.controlledprojects.info/security/,Malicious
888,grande-randonnee.fr/RequetesMySQL/verification/loggedin/verified/72bca4ab3c8d8e7f54d561c9b667873a/Confirm.htm?cmd=_account,Malicious
889,grande-randonnee.fr/RequetesMySQL/verification/loggedin/verified/b5213bf3f83fff145ecd64f0285ee92c/,Malicious
890,www.makingwavesswimschool.com/wp-content/plugins/akismet/rex/secure-code25/security/login.php,Malicious
891,grande-randonnee.fr/RequetesMySQL/verification/loggedin/verified/6ebcd6b2ab397c78fecfb425db5d6242/,Malicious
892,grande-randonnee.fr/RequetesMySQL/verification/loggedin/verified/b8c8af8c6ce3e84dc7bc90a6dfc4e1f4/,Malicious
893,online-service-helpcenter.com/step1.php?ssl_secure_40bd6782f9a92ebfa63f732e019858cdcdb70a37bab,Malicious
894,lizapen.com/www.paypal.fr/02236bd5e8326c9cd2380a6231aef3dc/login.php,Malicious
895,www.makingwavesswimschool.com/wp-content/plugins/akismet/rex/secure-code4/security/login.php,Malicious
896,www.hi-tecsystems.com/paypal.com/paypal.htm,Malicious
897,healthcare.bercaniaga.co.id/components/com_ckforms/css/images/aproveite/index3908.html,Malicious
898,healthcare.bercaniaga.co.id/components/com_ckforms/css/images/aproveite/index54645464.html?m=rede,Malicious
899,healthcare.bercaniaga.co.id/components/com_ckforms/css/images/aproveite/index-2.html,Malicious
900,healthcare.bercaniaga.co.id/components/com_ckforms/css/images/aproveite/index.html,Malicious
901,www.wilburyprimaryschool.org.uk//wp-content/uploads/2012/02/participar.php,Malicious
902,grafikicon.com/my-paylink-testpageonly.html,Malicious
903,bit.ly/Mux8bP,Malicious
904,www.driversandtrainers.co.uk/paypal.com-login.config.limted.uk/paypal/scrupdate/?cmd=_login-submit&amp;dispatch=5885d80a13c0db1f8e263663d3faee8dc18bca4c6f47e633b393e284a5f8a8f8,Malicious
905,nobell.it/70ffb52d079109dca5664cce6f3173737/login.SkyPe.com/en/cgi-bin/verification/login/70ffb52d079109dca5664cce6f317373/index.php?cmd=_profile-ach&outdated_page_tmpl=p/gen/failed-to-load&nav=0.5.1&login_access=1322408526,Malicious
906,plugin4wealth.com/paypal/,Malicious
907,www.postepay.it.online.usojqb.agrocampos.cl/online/,Malicious
908,publi-webs.com/modules/mod_mostread/login/remax/,Malicious
909,joenboen.com/old_aol.1.3country/?Login=&amp;Lis=10&amp;LigertID=1993745&amp;us=1,Malicious
910,pmbuilders.com.au/werf4gh.php,Malicious
911,mgt.skru.ac.th/db/bankofamerica.com/signon.php?section=signinpage&amp;update=&amp;cookiecheck=yes&amp;destination=nba/signin,Malicious
912,arapcadunyasi.net/scama/secure-code17/security/login.php,Malicious
913,paypal.com.us.cgi.bin.webscr.cmd.login.member.verifed.interhottap.com.mx/54855458214/29e8dd7a6b56e02451e81ee4b5b89f5c/,Malicious
914,5ymuhendislik.com/Hl/hongleongNEW/hongleong/email.htm,Malicious
915,www.healthandwellbeings.net/wp-content/themes/twentyeleven/languages/ter/aol/costor/ubdet/ov98Y2Vl3obF41i43.html,Malicious
916,www.battlefghreyqwaiknet.igg.biz/login/en/login.html.asp?ref=us.battle.net/account/management/index.xml&app=bam,Malicious
917,secure.runescape.com.m-reauth.ws/,Malicious
918,cat.www.ebay.com.meowbify.com/itm/Acer-Iconia-A200-10-1-Inch-Screen-Tablet-16GB-Android-3-0-WiFi-Bluetooth-/221071114310,Malicious
919,webmarketing.in.th/remax.com/remax/index.htm,Malicious
920,'kumpurme.info/wp-admin/js/sdgkfjssd.html?271014797624\%3Fpt=US_Cars_Trucks=',Malicious
921,mirandahomes.com/blog/wp-content/themes/twentyten/remax/,Malicious
922,grande-randonnee.fr/RequetesMySQL/verification/loggedin/verified/91170d06a0d6b9bac2d12a58811b1c28/,Malicious
923,'www.pakistudio.com/. /remax/',Malicious
924,www.8503.a.hostable.me/index/www.wellsfargo.com/Account-Summary-Online-Banking-Security-Update/update.wellsfargo.com/wellsfargo-online.server/online.htm,Malicious
925,babamasszazs.eu/remax/remax/index.htm,Malicious
926,mcneils.ca/jean/docs/moodle/index.html,Malicious
927,thelushline.com/ReMaX/SecureLogin.html,Malicious
928,www.adamail.ch/aolbill2/bill/login.php?secure-15762,Malicious
929,www.dubai-maids.com/bookings/forms/form1.html,Malicious
930,grande-randonnee.fr/RequetesMySQL/verification/loggedin/verified/98565b83ef76a8921f9f35b0aa3646a0/,Malicious
931,merchantcityyoga.com/login.html/update/scrupdate/index.php,Malicious
932,grande-randonnee.fr/RequetesMySQL/verification/,Malicious
933,kumpurme.info/wp-admin/js/sdgkfjssd.html?271014797624?pt=US_Cars_Trucks=,Malicious
934,us.battle.net.ok.yv-login.com/login/en/login.html?app=wam&amp;ref=www.worldofwarcraft.com/account/&amp;eor=0&amp;app=bam,Malicious
935,www.battlezi.tk/cert/login.asp?ref=us.battle.net/account/management/index.xml&amp;app=bam,Malicious
936,24wnetrza.pl/images/wseBay923812/,Malicious
937,shabdasnehalibrary.com/xmlrpc/secure-code9/security/login.php,Malicious
938,grande-randonnee.fr/RequetesMySQL/verification/loggedin/verified/f2fbd6b87ede968c496320fc688af120/,Malicious
939,paypal.com.us.cgi-bin.webscr.cmd.cart.business.qu8tnjbvpbbdjlc.bh.item.name.update209804340603426537cmd.xpt.shipping.gt5dt9jsnkk.0qqwwjewpdw.h-zoness.zimf.net/,Malicious
940,www.albertaluxuryhotels.com/wp-content/themes/andrea/images/index.php,Malicious
941,ptr161.sheinet.com.cn:84/,Malicious
942,64.233.14.37.dynamic.jazztel.es:84/,Malicious
943,www.skif-lab.kz/media/system/swf/cssadmin9/safe.ssl.confirm.onlinebankingofamerica.com/,Malicious
944,www.pedroananias.com.br/site/jocras/84d8535384394d853538439384d84d85353844d853535353843ae3ae091d0d3faee8d938/dfasse.htm?,Malicious
945,microsoft-webmailaccount.tk/,Malicious
946,ppdesignplus.rs/images/smilies/file/tradefiles.htm,Malicious
947,www.audreyetolivier.com/lesite/remax/index.htm,Malicious
948,www.pm5.org/bhajanojha/mail0aol36472aolfamericaonlineupdate.htm,Malicious
949,bradtsics.org/cGFzY2FsLnVlYmVyc2F4QGJsdWV3aW4uY2g=/DEsdR/cgijwzx3qs9Ty27u6e,Malicious
950,'www.battlezi.tk/cert/login.asp?ref=https\%3A\%2F\%2Fus.battle.net\%2Faccount\%2Fmanagement\%2Findex.xml&amp;app=bam',Malicious
951,bradtsics.org/pCntrlch/webscr.php?cmd_=session.start&sdr01=aW12cy5raW5rQHQtb25saW5lLmRl,Malicious
952,bradtsics.org/cGFzY2FsLnVlYmVyc2F4QGJsdWV3aW4uY2g=https:/paypal.com/de/cmd_=login_run/mbr=R142lkin4578/DEsdR/cgiy1jwd2svpm976ch,Malicious
953,bradtsics.org/aW12cy5raW5rQHQtb25saW5lLmRl/DEsdR/cgig8f6rm4el93x2ny,Malicious
954,bradtsics.org/pCntrlch/webscr.php?cmd_=session.start&sdr01=aW5maWx0cmEtbHRkQHQtb25saW5lLmRl,Malicious
955,bradtsics.org/aW5keWdvYXJ0d2VhckB0LW9ubGluZS5kZQ==/DEsdR/cgip54nl3fs2aze7dr,Malicious
956,bradtsics.org/aW5maWx0cmEtbHRkQHQtb25saW5lLmRl/DEsdR/cgilwz6y3kcu8gefTp,Malicious
957,fb.germablex1.com/?elkrak,Malicious
958,www.companyrentacar.com/css/_notes/index_11.htm,Malicious
959,racinex.net/images/Paypal.it/forms/windhoek_tours/,Malicious
960,racinex.net/images/Paypal.it/forms/windhoek_tours/verificated/default.asp/,Malicious
961,racinex.net/images/Paypal.it/forms/windhoek_tours/asp.php,Malicious
962,jonathanrua.com/home/Cpanel/cpanel.net/2082.htm?_default.asp?id=Pre&amp;prod=?locale=en,Malicious
963,www.battlezi.tk/cert/login.asp?ref=us.battle.net/account/management/index.xml&app=bam,Malicious
964,bit.ly/O0zAZ7,Malicious
965,apartamentosolhao.com/wp-content/themes/twentyten/www.paypal.com/,Malicious
966,bit.ly/Q8cJhU,Malicious
967,paypal.com.fr.cgi-bin.webscr.cmd.login.submit.dispatch.5885d80a13c0d.a50598f04d34b4bf5056870803.behdan.com/secure-code6/security/login.php,Malicious
968,arapcadunyasi.net/scama/secure-code7/security/login.php,Malicious
969,paypal.com.fr.cgi-bin.webscr.cmd.login.submit.dispatch.5885d80a13c0d.a50598f04d34b4bf5056870803.behdan.com/secure-code6/security/,Malicious
970,blog.dariuszemanowicz.pl/wp-includes/pomo/network.html,Malicious
971,promocaopontosfidelidade.k6.com.br/,Malicious
972,bit.ly/PquSFb,Malicious
973,erdely.ma/download/soc/userinfo/webscr.html?cmd=_login-run,Malicious
974,abc-staff.ru/abc.php,Malicious
975,grupodeall.com/login.cgi-bin/Paypal.it/webscreen-login.cgi-bin/Processing1.php?cmd=_Processing&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af436544b8de4a090d7fa4d1ae5f7ca9bcc4c644b8de4a090d7fa4d1ae5f7ca9bcc4c6,Malicious
976,abc-staff.ru//cache/blog.php,Malicious
977,www.ecoupon1.com/remax-properties.com/remax,Malicious
978,www.ecoupon1.com/remax-properties.com/remax/,Malicious
979,www.quocvietthuphap.com:82/images//a.htm,Malicious
980,vacation-data.com/wp-content/uploads/2012/Trulia/index.htm,Malicious
981,ssl-payment-abgleich.com/,Malicious
982,ZpFwdqtwSM.agenciaperinetti.cl/.red/,Malicious
983,www.apartamentosolhao.com/wp-content/www.paypal.com/,Malicious
984,habilitarsms.hut4.ru/Santander/Portal~/Seguranca2/PessoaFisica/habilitar/Servico_SMS/,Malicious
985,fouempire.com/libraries/eBaiISAPI.dll.htm?signin.ebay.co.uk/ws/eBayISAPI.dll?SignIn&ru=www.ebay.co.uk/,Malicious
986,us.battle.net.login.yc-login.com/login/en/login.html?app=wam&amp;amp;ref=www.worldofwarcraft.com/account/&amp;amp;eor=0&amp;amp;app=bam,Malicious
987,www.battlefghreyqwaiknet.igg.biz/login/en/login.html.asp?ref=us.battle.net/account/management/index.xml&amp;app=bam,Malicious
988,www.fastgrafic.cl/imprenta/wp-content/index.html,Malicious
989,mrmclaughlin.com/wp-includes/personal,Malicious
990,www.vses.co.in/images/northrock.htm,Malicious
991,dogtoysmart.com/soc/userinfo/index.html,Malicious
992,www.battle-d3.com/login/login.asp?ref=www.worldofwarcraft.com/account/&amp;app=wam,Malicious
993,paypal.com.us.cgi-bin.webscr-cmd.login-run.dispatch.5885d80a13c0db1f8e263663d3faee8d43b1bb6ca6ed6aee8d43b16cv20.igrejauncaoegloria.com.br/wp-account.php,Malicious
994,www.spskomplekt.ru/www.paypal.co.uk/index.html,Malicious
995,paypal.com.us.cgi.bin.webscr.cmd.login.member.verifed.interhottap.com.mx/54855458214/8cce3aa424b4c660183c121d6c376807/,Malicious
996,degoudenkei.nl/poste.php,Malicious
997,paypal.com.us.cgi-bin.webscr-cmd.login-run.dispatch.5885d80a13c0db1f8e263663d3faee8d43b1bb6ca6ed6aee8d43b16csz.igrejauncaoegloria.com.br/wp-account.php,Malicious
998,paypal.com.update-account-information-webscrcmdaccountnav-0.04fs6sd54s3dv3sd7dvs369sdv13s25ef4d4ew7c52a65aef2sfgfg6dsfsjk.newowest-ascension.com/update/information/webscrcmdflowSESSION.nBFNzG.S.3T0j7cmGPoMFY/login/account/,Malicious
999,designsboncur.com/paypal/9b59dafdd33d84407f488f3c464f2e9d/,Malicious
1000,designsboncur.com/paypal/,Malicious
1001,'login.paypal.com.ummiecollections.com/Nouveau\%20dossier/Confirm.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcd8',Malicious
1002,www.lunarplay.net/security/login.php,Malicious
1003,designsboncur.com/paypal/f6fe5988612fac2366d4cbca62b3b10b/,Malicious
1004,ssl.allegro.pl.jumptheq.net.au/,Malicious
1005,www.ihr-einkauf.com/ie_bilder/Files/files/it/login/paypal/webscr/antispam/datasecure/file/client/pp/,Malicious
1006,designsboncur.com/paypal/4cbede1dc231cddc592164f188b8410b/,Malicious
1007,karoutlet.net/,Malicious
1008,www.ihr-einkauf.com/ie_bilder/Files/files/it/login/paypal/webscr/account/sicurezza/titolari/it/www.paypal.it/,Malicious
1009,d97a0a71.cm-3-3a.dynamic.ziggo.nl/www.paypal.com/uk/index.php?id=1530199562&amp;mail=TOMWKLYNN,Malicious
1010,www.paypal.com.cgibinwebscr-cmd.login.submit.dispatch.5663d3faee8d7283e7f0184a5674430f290db9e9c8.pylmorproducciones.cl/update/dir.php,Malicious
1011,www.paypal.com.cgibinwebscr-cmd.login.submit.dispatch.5663d3faee8d7283e7f0184a5674430f290db9e9c8.pylmorproducciones.cl/update/reboot.php,Malicious
1012,steam-25-freegame.allalla.com/,Malicious
1013,www.batlle.tk/login.asp?ref=us.battle.net/account/management2Findex.xml&amp;app=bam,Malicious
1014,www.batlle.tk/login.asp,Malicious
1015,isthatunforgivable.com/ib/www.nab.com.au/,Malicious
1016,www.taiwanexcellence.com.vn/modules/mod_wrapper/tmpl/i9/confirmando.html,Malicious
1017,www.taiwanexcellence.com.vn/modules/mod_wrapper/tmpl/i9/Atualizar_Dados.php?confirmando,Malicious
1018,www.gttconnect.com.cn/reg/d/www.paypal.fr/webscr/update.php,Malicious
1019,www.gttconnect.com.cn/reg/d/www.paypal.fr/webscr/index.php,Malicious
1020,www.gttconnect.com.cn/reg/d/www.paypal.fr/Pay_FR.php,Malicious
1021,www.gttconnect.com.cn/reg/d/www.paypal.fr/Pay_ES.php,Malicious
1022,www.gttconnect.com.cn/reg/d/www.paypal.fr/Pay_EN.php,Malicious
1023,www.gttconnect.com.cn/reg/d/www.paypal.fr/index.php,Malicious
1024,www-paypal-com-us50eefeef9583hkfkfzm40592944fdmeor.efetolgght4039495fekereruf45394.feotie32049fekorer430928482fekitefl3059924feltioekzfzf.efeirjfj23940894820fekrfezeorir5983felzfekri.tutuncubaba.com/indetectable.php,Malicious
1025,paypal.com.us.cgi.bin.webscr.cmd.login.member.verifed.interhottap.com.mx/54855458214/854c41ad60495b54b1759114320e1700/,Malicious
1026,paypal.com.us.cgi.bin.webscr.cmd.login.member.verifed.interhottap.com.mx/54855458214/265471cf835a85e8860b652bfda8bf93/,Malicious
1027,paypal.com.us.cgi.bin.webscr.cmd.login.member.verifed.interhottap.com.mx/54855458214/,Malicious
1028,paypal.com.us.cgi.bin.webscr.cmd.login.member.verifed.interhottap.com.mx/54855458214/192ea98ff2e536dfc03d6e69f23075b5/,Malicious
1029,www.prpk59.ru/administrator/templates/khepri/images/index2.php,Malicious
1030,paypal.info.update.65rth46e5rg3w1erf65gwer4g5r4g65.rg6e5rger51g3w51e5gweg12e3wf1w.g1w5e6g1t321h5y1h.rth15y1h3r2t1h5561h.1h55132we1r5q1w5d1qw.q15frqf21er5g435g1er25g14ewg.g231g515212ewf4w5fqef.1rg45er2g1wh.sushisanmiguel.cl/weweewweweewewewewrwerewrewrewrwer/ewewewrerwerwwerwerewrwerewrewrewr/info/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5d337cbd5eab12d199a97c2a38de0a5c1d337cbd5eab12d199a97c2a38de0a5c1,Malicious
1031,paypel.com-us.sg.cgi.bin.webscr.cmd-p.gen.ua-outside.fe-mhgon4dpsbvr7d1pw7mecazmkgq3zfihr7ie4dkjdfmsfdfvkd.animalia.cl/href/secure/center/update/limit/seccure/cfb569e2d18047a92f3f1fa0ba8df5db/,Malicious
1032,www.meadwestvaco-offer.com/property/remax/index.htm,Malicious
1033,glblasre.com/chelts/ademins.html,Malicious
1034,fluchinfos.com/manageaccounts&jsupein=europ_land&and=349034902hjks138934781e9lwdb4xqsvk-serv-Einloggen&sessions&jseuropfindreupdat&&serv/metacc=deload-98133842/websrc.php?session.start,Malicious
1035,fluchinfos.com/manageaccounts&jsupein=europ_land&and=349034902hjks138934bye85c49nd6mjlT-serv-Einloggen&sessions&jseuropfindreupdat&&serv/metacc=deload-76816286/websrc.php?session.start,Malicious
1036,fluchinfos.com/manageaccounts&jsupein=europ_land&and=349034902hjks138934fp7mwebu23rk9j1-serv-Einloggen&sessions&jseuropfindreupdat&&serv/metacc=deload-20893215/websrc.php?session.start,Malicious
1037,paypel.com-us.sg.cgi.bin.webscr.cmd-p.gen.ua-outside.fe-mhgon4dpsbvr7d1pw7mecazmkgq3zfihr7ie4dkjdfmsfdfvkd.animalia.cl/href/secure/center/update/limit/seccure/e59b79f21054138c8012da776f4028cc/,Malicious
1038,vigilantcctv.in/secure-code2/security/login.php,Malicious
1039,www.gttconnect.com.cn/reg/www.paypal.fr/webscr/update.php?cmd=_login-done&login_access=1193476743,Malicious
1040,racineonline.com/forms/forms/form1.html,Malicious
1041,www.gttconnect.com.cn/reg/www.paypal.fr/index.php?cmd=?cmd=_login&dispatch=5885d80a13c0db1f8e263663d3faee8d4b3d02051cb40a5393d96fec50118c72,Malicious
1042,www.gttconnect.com.cn/reg/,Malicious
1043,us.battle.net.login.yc-login.com/login/en/login.html?app=wam&amp;ref=www.worldofwarcraft.com/account/&amp;eor=0&amp;app=bam,Malicious
1044,ssl.allegro.pl.jumptheq.net.au/?/enter_login.php?session=ZDVmMVYFVFQAUAUIVgVSA1VUVldXAFUDB1cAUFAMAlUGDVZSBgVQVQYNVgVSVwcBUg0EU1IFYjVkYg==&amp;global_login_hash=0b5f4410cdef8351cbd41c21fe40c9132ad6f811&amp;session_login_hash=fa764acb61812020f0480ac6907ef66dd3278e84&amp;url=ODdjNF8XEEICGExVWw8BVUpYTURbTAlLWVQAW0INEB03Y2Qy&amp;cod=OGZkZlVlNmJk&amp;version=A,Malicious
1045,natwest.co.uk-login-0af7806a38a1ba9d9cbac36ad9aeda70e1c.0d0146638fd6ae870e1c044a7512891471270af7806a23.a7512891471270af7807512891471270.bundabergsdachurch.org.au/Nat/newnat/index.html,Malicious
1046,www.istanbulle.com/log.edd50113cd56e83/secure-code12/pay.f1203.de2a963f.edd50113cd56e83/,Malicious
1047,limecouch.com/RemaxNew/index.php,Malicious
1048,www.bloqueado.es/Fuentes/aol/costor/ubdet/index.htm?cmd=_login-run&amp;dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcd8,Malicious
1049,www.bloqueado.es/Fuentes/aol/costor/ubdet/looog.php,Malicious
1050,nextmarketingguru.com/Remax/,Malicious
1051,www.tisanoreicaroma.it/wp-admin/includes/remax/index.htm,Malicious
1052,www.brand-events.ru/match/login.aspx.htm,Malicious
1053,paypel.com-us.sg.cgi.bin.webscr.cmd-p.gen.ua-outside.fe-mhgon4dpsbvr7d1pw7mecazmkgq3zfihr7ie4dkjdfmsfdfvkd.animalia.cl/href/secure/center/update/limit/seccure/9f3c1444e6d3670884e257d02f01dcb0/,Malicious
1054,fluchinfos.com/manageaccounts&jsupein=europ_land&and=349034902hjks138934gjekpl4s39n8wrf-serv-Einloggen&sessions&jseuropfindreupdat&&serv/metacc=deload-38538908/websrc.php?session.start,Malicious
1055,radio-martin.hr/remax/index.htm,Malicious
1056,fluchinfos.com/manageaccounts&jsupein=europ_land&and=349034902hjks138934rbplcfg183hqaw9-serv-Einloggen&sessions&jseuropfindreupdat&&serv/metacc=deload-41423308/websrc.php?session.start,Malicious
1057,broncesdecolombia.com/plugins/editors/qwas/banreservas.com.do/fportal/default.php,Malicious
1058,fluchinfos.com/manageaccounts&jsupein=europ_land&and=349034902hjks138934vbe19rpzT645knx-serv-Einloggen&sessions&jseuropfindreupdat&&serv/metacc=deload-81426559/websrc.php?session.start,Malicious
1059,kumpurme.info/wp-admin/js/sdgkfjssd.html?190701011138?pt=US_Cars_Trucks&=&u=ZGAAs3IXjs&i00hash=item2c66aa80c2,Malicious
1060,www.miloinafplio.com/power/,Malicious
1061,www.zapsurvey.com/Survey.aspx?id=c05f319c-ab80-4f5a-bdbc-9d7ab02b6d9d,Malicious
1062,www.adamail.ch/aolbill2/bill/login.php?secure-90905,Malicious
1063,emusicworld.org/cache/remax/index.htm,Malicious
1064,paypel.com-us.sg.cgi.bin.webscr.cmd-p.gen.ua-outside.fe-mhgon4dpsbvr7d1pw7mecazmkgq3zfihr7ie4dkjdfmsfdfvkd.animalia.cl/href/secure/center/update/limit/seccure/78c12813c6bbfa867ee29c30ce2ff1fe/,Malicious
1065,paypel.com-us.sg.cgi.bin.webscr.cmd-p.gen.ua-outside.fe-mhgon4dpsbvr7d1pw7mecazmkgq3zfihr7ie4dkjdfmsfdfvkd.animalia.cl/href/secure/center/update/limit/seccure/,Malicious
1066,u.to/caEsAg,Malicious
1067,paypel.com-us.sg.cgi.bin.webscr.cmd-p.gen.ua-outside.fe-mhgon4dpsbvr7d1pw7mecazmkgq3zfihr7ie4dkjdfmsfdfvkd.animalia.cl/href/secure/center/update/limit/seccure/2a0041d49e7e7e802bf2f9e3f8db04a5/,Malicious
1068,'www.pakistudio.com/.\%20/remax/',Malicious
1069,broncesdecolombia.com/plugins/banreservas.com.do/fportal/default.php,Malicious
1070,pipaszovetseg.hu/shs.htm?https;signin.ebay.co.uk?wseBayISAPIdllSignInruhttpAFFwwwebaycom2F,Malicious
1071,'anupamnavsari.com/Remax/Secure Login.html',Malicious
1072,zazaa.net/remax-properties.com/remax/,Malicious
1073,oturfilmizle.com/wp-content/themes/inove/js/,Malicious
1074,'patrimoniocy.com/libraries/phpgacl/gaciphp/ken/Secure Login.html',Malicious
1075,www.toronja.mx//wp-includes/pomo/remax1/index.htm,Malicious
1076,www.gorconsul.ru/plugins/paypal.com/webscr/m/e/q/p/z/x/j/id=102076/index.html,Malicious
1077,equipepromocional.com.br/cielo/cadastro.php,Malicious
1078,equipepromocional.com.br/cielo/,Malicious
1079,www.marketing.blindadocodec.com/link.php?M=78506&amp;N=3&amp;L=1&amp;F=H,Malicious
1080,www.gttconnect.com.cn/reg/p/www.paypal.fr/index.php,Malicious
1081,www.beneventbasket.fr/licencies/photos/PromocaoPremiadaCielo.htm?=Promocao=Premiada=Cielo/,Malicious
1082,'www.battlenr.tk/cert/login.asp?ref=https\%3A\%2F\%2Fus.battle.net\%2Faccount\%2Fmanagement\%2Findex.xml&amp;app=bam',Malicious
1083,us.battle.net.login.en.yx-login.com/login/en/login.html?app=wam&amp;ref=www.worldofwarcraft.com/account/&amp;eor=0&amp;app=bam,Malicious
1084,'ssl.allegro.pl.jumptheq.net.au/?/enter_login.php?session=ZDVmMVYFVFQAUAUIVgVSA1VUVldXAFUDB1cAUFAMAlUGDVZSBgVQVQYNVgVSVwcBUg0EU1IFYjVkYg\%3D\%3D&amp;global_login_hash=0b5f4410cdef8351cbd41c21fe40c9132ad6f811&amp;session_login_hash=fa764acb61812020f0480ac6907ef66dd3278e84&amp;url=ODdjNF8XEEICGExVWw8BVUpYTURbTAlLWVQAW0INEB03Y2Qy&amp;cod=OGZkZlVlNmJk&amp;version=A',Malicious
1085,empresariait.h19.ru/AcessoItau/,Malicious
1086,test.bikersclub.me/templates/vei.php,Malicious
1087,www.istanbulle.com/log.edd50113cd56e83/secure-code0/pay.f1203.de2a963f.edd50113cd56e83/,Malicious
1088,elserviciodelvino.mx/tiendaserviciodelvino/paypal1/d69b402fc26c542a4e4c6ae8f65f22b5,Malicious
1089,elserviciodelvino.mx/tiendaserviciodelvino/paypal1/825616a9953082021017438a83993b21,Malicious
1090,www.battlenr.tk/cert/login.asp?ref=us.battle.net/account/management/index.xml&app=bam,Malicious
1091,paypal.info.update.65rth46e5rg3w1erf65gwer4g5r4g65.rg6e5rger51g3w51e5gweg12e3wf1w.g1w5e6g1t321h5y1h.rth15y1h3r2t1h5561h.1h55132we1r5q1w5d1qw.q15frqf21er5g435g1er25g14ewg.g231g515212ewf4w5fqef.1rg45er2g1wh.colorshinecartuchos.com.br/wwewerwererwrweewrewrewrewrewrwerwere/sadsadsadsadsadasdsasadsasadsad/info/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e59306e413e5c7ab77c8db2b91b97eae319306e413e5c7ab77c8db2b91b97eae31,Malicious
1092,gonu.org/images/PayPal/login/,Malicious
1093,www.istanbulle.com/log.edd50113cd56e83/secure-code11/pay.f1203.de2a963f.edd50113cd56e83/,Malicious
1094,doggymanners.com.au/redir/,Malicious
1095,paypal.info.update.65rth46e5rg3w1erf65gwer4g5r4g65.rg6e5rger51g3w51e5gweg12e3wf1w.g1w5e6g1t321h5y1h.rth15y1h3r2t1h5561h.1h55132we1r5q1w5d1qw.q15frqf21er5g435g1er25g14ewg.g231g515212ewf4w5fqef.1rg45er2g1wh.colorshinecartuchos.com.br/wwewerwererwrweewrewrewrewrewrwerwere/sadsadsadsadsadasdsasadsasadsad/info/webscr.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e59306e413e5c7ab77c8db2b91b97eae319306e413e5c7ab77c8db2b91b97eae31,Malicious
1096,www.jeej.nl/Limit6/us/index.php?cmd=_login-submitdispatch=pU657C8gqC47766U721k0UVfMgAo8VQBMOUjfkimrOpGyYVLF2CkeUOV5pJjF6n9z,Malicious
1097,www.jeej.nl/Limit6/us/index.php,Malicious
1098,www.cstelecom.com.mx/Paypal-Com/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e56b201ef9d5a1c26160a892ddfd2295fe6b201ef9d5a1c26160a892ddfd2295fe,Malicious
1099,1kFbvYtsXW.agenciaperinetti.cl/.red/,Malicious
1100,www.institutostratford.com.mx/Paypal-Com/webscr.php,Malicious
1101,home.comcast.net/~darski/kijiji.html,Malicious
1102,www.stylegrounds.com/order/500000805/,Malicious
1103,apartamentosolhao.com/www.paypal.com/,Malicious
1104,www.zeep.com.br/paypal/paypal.html,Malicious
1105,gaylordfarm.net/login-cgi/Paypal.it/webscreen-login.cgi-bin/Processing1.php?cmd=_Processing&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af436524da34b53489eb7f157aeb8f1fd41ff524da34b53489eb7f157aeb8f1fd41ff5,Malicious
1106,www.battlenr.tk/cert/login.asp?ref=us.battle.net/account/management/index.xml&amp;amp;app=bam,Malicious
1107,pieiow5.cu.cc/allegro.htm?product.php?product=OWJlMxhGRFtdQF8BVVMCAghTVx9BDUBtUAZHCVMZY2Q0Mg==&amp;amp;sg,Malicious
1108,pyuthansamachar.com/np/Paypal_Virefication/48d6bae5eb28fc1bab33c0aa9f2fabdf/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5,Malicious
1109,pyuthansamachar.com/np/Paypal_Virefication/3ba55a54c983012009d9feb7cb015ab7/webscr.php,Malicious
1110,comparethisvsthat.com/cbc/files/login.jsp.htm,Malicious
1111,'jeschnet.com/paypal.com.cgi.bin.webscr-cmd.login-submit-dispatch.5885d80a13c0db1f8e263663d3faee8dcbcd55a50598f04d927139.Update-VerificationUpdate.Update-\%20informations.paypal.Update.e13fd095c1bbbbcd1ce35caedbd6c40d/Update-/Verification/Update/Update-\%20informations/',Malicious
1112,www.stylegrounds.com/order/,Malicious
1113,www.stylegrounds.com/order/500000804/,Malicious
1114,www.stylegrounds.com/order/500000803/,Malicious
