id,viewCount,likeCount,favoriteCount,commentCount
b4b1cMVZOUU,543519664,2657140,0,48446
bhhb6PbahIs,595500,1824,0,360
kbJPgaS3tBY,2589476,14701,0,275
CHwlXtF3zXs,74021337,333356,0,9478
ABzBjd57DlU,26947,114,0,71
iCgXCQE4PlY,7466,NA,0,NA
cEklOWm44-E,229268,864,0,17
PkAT8nadhzo,304811,1082,0,115
C2ViVnJpsTs,1080883,1509,0,109
Y-W9LaKuRJg,35997,110,0,20
iX1LLYNpy2A,878200,8413,0,535
tNXs91dOR7s,32729,193,0,6
7Xh4-1wlB4s,7905560,77979,0,1181
aqaI2UEG-ZI,2227046,16044,0,777
Oo-XzMOV1I4,202453,912,0,29
eVcrICWGfWA,94681,408,0,36
SVkx1vo2_1M,238551,1704,0,77
8c6GRDxa6HQ,55967931,699350,0,11956
5VcAuehZGHs,28556,330,0,27
cIK-oI3f3x0,511972,4155,0,89
JjFGDOvCRc0,838065,7129,0,113
sIh9vIo1IV8,254028,487,0,43
Ffs-tQd5Ihs,52231090,284171,0,4197
h01UTFWScIc,12340831,63626,0,3042
zu-go-OxTbA,43414,135,0,12
CBZ6z-F8k48,4839,18,0,5
H9ySOP8PYEI,148260433,515164,0,9572
NPPX-RZ-fkk,7283801,39953,0,1597
i_qxqUOTyBY,165475,164,0,267
4p_wEEAh7-g,1045835,5931,0,261
p4sXmItpSVo,649764,4718,0,109
gTGAKKucXjk,10422069,36027,0,1346
7Wo2I7G82zQ,2911281,6269,0,620
rnuosKzu2Ig,55360793,119531,0,5151
kPmAJPUVY8I,227601134,938587,0,12583
UM_-ZpzsmT4,1355751,7140,0,508
ML8wC9LsPt8,1730594,5994,0,360
cH8wb0iTJCw,702798,2911,0,196
dLYFgnCcHeg,471955,2945,0,113
jkEMXAqD9Tk,173991,1321,0,68
I9cTsZKn8bY,91602632,571463,0,10404
hPbihwHhV7Y,682568,740,0,838
ifR9LLybYbk,36198,155,0,18
VmGd6RMudTw,25101,152,0,37
wlC2xJMyCEg,6166,41,0,5
ieWLJuLozpA,14254,147,0,4
lDBG6jO4qmo,42650,197,0,5
5zBwghETKco,3045531,31563,0,612
rnCQ-mKKHkU,10355777,129349,0,1445
4BQTMRGZ7Gs,56965,183,0,13
AC1iGnN8qHk,626498,906,0,84
re6VE8KivPk,23076787,83544,0,1900
RZP6NRTGYow,12599,65,0,11
jIzep8_ndsE,5300170,20174,0,1594
T9JUhesotvQ,83356273,534049,0,11699
1QJ52iXBTXQ,16638980,113117,0,3914
A2nZbbkl3ug,75004,586,0,24
H63mrawDZVk,358236,809,0,98
RfycXiGkebc,188095,2440,0,328
XXFJhNTuPwQ,30598,74,0,8
zkcXxw5pBN4,3563,24,0,5
82j13AQKWQA,7124,21,0,6
p4vGnlpIBTc,7117,35,0,5
x9SQcX-OMi4,34675,106,0,17
KWhm1Nxml8Q,209786,4224,0,82
P5OISYFhBTI,2153853,11207,0,458
pezcbw6gJDo,239032,739,0,34
hKEEbtMkKms,2664571,24409,0,518
259o7quVCaw,997735,5593,0,144
RJOoWBp_g3o,111515,414,0,19
QIrsf8pLOZA,5378512,126500,0,1684
5wY0z9_cCJY,863124,3467,0,154
PCGbsL-9Slo,14847,42,0,9
eYm615oCxRY,133041,531,0,27
WWu28qbUU9s,8823,48,0,8
rrXch81abaI,212045,1592,0,40
ftvlxvHjLm0,31646108,17132,0,312
wYZ-H7fccCQ,170638,572,0,15
442VOlyy2hA,17428,142,0,15
jiG61g20JTY,4236953,24450,0,562
Ndi4Pi8lyog,117115,225,0,29
_MH-arg5FUo,9037053,80871,0,1680
Nio2YDt9iY4,16500,76,0,11
0TWPseYKu0c,309354,2438,0,111
2I9v_8_GRzk,113531,852,0,42
_Ry7XVh2It4,948287,4244,0,100
31j32nf5AGc,226680,987,0,39
yy1Fdp_h4mM,1146441,10449,0,270
vyfxCxRjQ5M,71329,52,0,15
neoKpA8PKwA,2536525,8864,0,274
-ESB6mSC-zc,349831,1924,0,34
MrFNKr2PY34,22103,161,0,8
NdayPGsV5X4,980420,7086,0,174
kGFB7DG3tDg,991629,3849,0,110
r3bGpaUOHt0,236033,777,0,33
gL6J5CI9hbM,339935,1436,0,30
dmvq-Ars9EU,271032,1311,0,67
I_N5DtfqdwM,14562118,59465,0,1238
yUQo95zx5wM,7042,30,0,3
dP2u8cKywSg,650898,1939,0,139
xdWuKjDiNms,241414,1429,0,36
RzDF3Jbkwyo,88800,601,0,12
O-O4GjCbDeY,2099284,18402,0,435
hOd_rOXlWhA,7000222,29127,0,1179
ryy5jrN183Q,12380724,25562,0,1816
CbT_qyUKvpQ,5694381,28965,0,978
EOyyVT31cCM,6460947,53092,0,957
i_62v3lrbYU,727394,4441,0,187
kbxTPZQMLko,19006332,61899,0,3215
L3iphieDtp0,45132,111,0,12
_M1XTnvLbRY,428881,2986,0,82
bVcI7bEdFHw,54592,371,0,16
6Jq4Keu9eaw,82272,131,0,18
k_rWvSracr4,55222044,220580,0,6225
Adu4_CzszEY,7664152,10064,0,244
G4KCMaOGh_I,61885762,109052,0,2737
q1EQIuWW7iI,92948,353,0,24
dhKTlzbq1fw,16607,33,0,13
v5yttmWzLjs,6637,21,0,4
DHkrryHZjcM,6075,16,0,3
juk1s7P9Ndc,28165612,81892,0,1789
VyrB-AISMYs,223442,861,0,69
yFibazGpBiI,52500048,310330,0,8110
ZEMsTk5SPSg,53223641,303145,0,4180
yDv0WSgXJVg,109381480,591663,0,7356
CMMTuXVAa-o,48349,213,0,34
aGfiOLuF6Qc,255747,3012,0,66
kVbBSqG7eNw,957095,6434,0,271
nDHFCZBM-lM,640441,11060,0,222
qTsAdjULqwg,48364963,330462,0,4398
JxQmfYECP-0,218013,639,0,53
GQudWNVh_2A,4081,44,0,2
u-BWISdKT8M,614114,353,0,20
xizBC0g4cg8,566020,3490,0,93
KIArmqXx2Vg,2699088,6683,0,143
jp9ddaSYoiQ,346172,823,0,35
ryxdWvy_M9g,1671992,4592,0,301
J0WKJTexqjA,86162,423,0,12
8NG6LKgoU8o,1189175,2147,0,539
RE16tGN55lA,11439,46,0,21
nRBWpbpBTcU,362788,4209,0,57
4ns2w4UMDls,13671660,74342,0,2268
diSIQuFTGJw,600180,3037,0,54
UJ1tRzmFJDQ,11773,32,0,9
uT_QcpKoc7w,14519,54,0,4
9DYngOr1Ktw,483833,880,0,50
pAHyorX2Bg0,311131,1380,0,66
Uw8JLnEJ9qE,101605,294,0,40
SMkKSyd8ieo,813093,10867,0,320
PzSVDjeWqsI,36887,196,0,44
ru807IN36Bc,21694,56,0,12
hgaF9mGmBmk,1958354,7808,0,207
sYK1o261F18,7107720,46390,0,2234
rLhIodwbUzU,3963447,12736,0,532
DIJW7rWPkSw,19699840,159609,0,3755
r-XG86T2jNc,51633511,362361,0,8045
M51OYEo2yjc,18221693,230009,0,3493
AKF2whlGnr4,31172716,292065,0,5971
acsu9bGjj38,489603,2602,0,179
be1zJGSuXtg,59354,153,0,22
TpITWDciuw8,543630,4634,0,95
Rac-E3rLsIw,14896355,44553,0,1124
cQrgRERKS-s,50710,107,0,7
Qw3t0b97V-s,1127849,8188,0,344
VfvwTtJO1pY,2287473,18607,0,545
pdnJ5qto-2k,164632,1442,0,88
ctcCHU3DfUo,17596759,55417,0,1652
sJW37INWnYk,16776101,264809,0,4458
z2Gy1Btb7Js,62519,210,0,29
44ChoFh6CCw,151881,1516,0,97
6YwAXz3ja6Y,264775,1033,0,42
W3KKneugc7E,628302,1062,0,99
jgUuVFbL2_0,949101,1747,0,75
CLy-l5BpXgA,267670,726,0,50
a2z0QspT_T4,13406,52,0,9
MNCzcN11eGk,18127,38,0,3
4fceMX3XBSE,6241159,45166,0,635
whNNYHNIs4w,25378,74,0,11
4lVyUfr8z4I,594613,2420,0,61
moUOsOD7rlg,21207634,241611,0,3178
5TvPQuJgHh4,4706,NA,0,2
WlfXDBu6AOg,10230985,73178,0,1870
X9gunxSLnuE,75590,461,0,12
V7bkxgUTjZk,195532634,464639,0,3405
U12JYHoiOXc,87579,230,0,25
FzjRz4ijgCM,175717185,415766,0,13043
louIi3kQRzY,42258,117,0,20
G5IhKUA74EI,263522,515,0,46
_cHMuRHUtus,23140,32,0,11
LQA9ixH9mcU,4431921,64150,0,680
Hj3K79EYONI,286653,769,0,115
04vvyiL4hAc,465845,1240,0,141
madJKqZTUU8,135382,622,0,24
McuZp-fpj4c,797477,3891,0,179
NRHIBKNNzAk,68685645,145331,0,2237
Q1n2QoAyJDM,261678,826,0,51
9NoBzGKNHXA,1567223,6233,0,152
gSO1kmoUrwA,29611,85,0,15
nYY5mwUc788,14335,70,0,20
vK_DPgoiBPU,5244055,70748,0,2520
zhwwmdh2oyc,13107226,111499,0,2165
4m3f0upXlGs,48951,315,0,22
4PKiybCkqJk,647890,1486,0,116
nwkGbdcTkWo,869681,2144,0,71
KQx9KbIteRs,28283,79,0,14
yqiNOCfn-wU,75859597,609241,0,12963
OiNpbvkHw-E,166837,921,0,41
4ccgCgI5CHY,275904,371,0,35
QxUCbVw7QAM,1590761,2967,0,110
PSqti_-k_XQ,12553,116,0,11
HDiTEpmHLgw,45334,1241,0,45
2f18LZplcXM,13270,36,0,16
uzDSZpyQMH4,48822,89,0,16
APKf6xFBCx4,209128,884,0,49
1cm9k8QdKMg,3208332,38188,0,1531
IOuiCRVukF0,6708096,136495,0,1742
PRdIjQaG4S4,5100,16,0,3
qgDxKAqLVgU,11048361,132836,0,1672
m8hSKo0m04Q,67708266,194709,0,4404
O_6HqA_50vI,51481,226,0,45
dXzXdODxsZs,2422688,21105,0,723
PMpq5i7h48A,84441,545,0,51
vEi8i-LATnc,1559443,11492,0,380
9cHS3D3mb9Y,1755031,29483,0,361
u5T8RbOWBos,145433,388,0,28
S3b7F4rGre0,1884732,6684,0,248
UOh2DORF62w,4094085,30988,0,1004
1k_XRI3-j1w,5378275,41974,0,811
nb0y9zx8yRE,60517530,303449,0,6970
9DWghUPBQg8,944390,3413,0,60
GZOjiVh0WNA,496197,1198,0,102
2HkfAhYszZI,189726,1788,0,76
e-_8pijIQ_M,52855,273,0,24
6q8w8vmb_HQ,50664,82,0,12
cijMbPsDX4o,2326849,3174,0,815
yWh_XayD4q4,534576,2354,0,128
v2sefNpZxGM,20212395,42910,0,1109
m5lQyNuBEqQ,1585631,7545,0,325
xKnXsDdy8F8,32435,486,0,39
xwGCjzwu9t8,32143,186,0,22
JK-0qmxim80,1300501,10574,0,435
YFRv93zrB3Y,5721,15,0,3
VGQYIX0x47E,88911,651,0,79
H3IYtTgne-I,9648,17,0,8
cFwJ6UabTr8,817418,2984,0,80
bsy17FO-qz8,60260,196,0,13
v1IzIT0cN7I,34736270,188248,0,4645
P5uy-ONvBW8,40372,111,0,23
r3w98WHX_ow,408445,585,0,54
jx0qbW_YTCs,173173705,767009,0,21204
yRjmqQRt-2k,1838952,10263,0,211
a7nO5NVXJys,1361986,4692,0,205
_uOIe-omgsQ,131562,528,0,93
xTO9pi94TjQ,44714,119,0,11
Tia47jVdk5s,179525,303,0,34
1iFrC-8BjZY,1324776,17179,0,624
ULtJ36oI3Pc,307742,1077,0,100
JAwxXDoKLJI,2251939,11520,0,652
zn5pYdrTqBc,139257,279,0,41
nyF5EwjukaM,806785,1081,0,98
Yu3dwoRO6uo,636237,7224,0,189
0oTEhTfwskM,936699,2334,0,217
CCQoz_g5sZE,6148,16,0,0
Kwqljnl_ccY,239979203,1370258,0,56030
ds62vw_nzUo,1472829,6570,0,406
EE7x7pjZmSw,11028545,66110,0,2282
Uf48s3moVLY,17329252,41021,0,2448
9WQXXQlL9yU,11846732,39067,0,1713
7rfvPGuW6DM,45119,91,0,28
5MGG_ZuaWjw,1396961,2758,0,310
5yvsb41QnNo,1520825,6850,0,299
PR6fl9dztS8,2001251,2908,0,331
RpUzvZEGN6w,3367521,8300,0,358
jHTv66IMgm0,80518,103,0,20
f4L4iF6nuXE,6252086,7861,0,288
xAf6d3720SM,11524685,12664,0,414
qjDBjNlwawM,131163,426,0,20
qA9n8fANJKo,52621,92,0,7
AdJJICU_6xg,51770,66,0,49
pcKaE9StS8I,182685,692,0,33
du6KQrybtao,5537376,17272,0,421
JIup-3GF-jo,630894,2269,0,38
t_Mxst5S57s,39907,118,0,16
HpoybBzuXy4,504499,6154,0,228
p7LvIUbA4_o,477087,4312,0,93
4Ne9Pqxqu-0,11290796,8944,0,279
p8TfWQmP_Rg,182744,551,0,46
GYtpQylyh6k,79424,212,0,18
eRuU2qVaiJA,132556,197,0,52
knn4Cibv1DE,140350,550,0,20
QkHRFysYG2k,414929,1912,0,45
3d-d1REq1EU,1347473,6688,0,257
AHyM6jNg7Ck,75856,99,0,24
8cm8hB2hkok,6350415,9785,0,155
Ujmpfis-poI,3640373,7660,0,238
0TKcqRMegjU,18680182,63397,0,1652
AlSF9HUGN1g,446722,2845,0,126
AxZbFsy-hSw,26094,47,0,5
A2QKaPqrqsc,819840,4074,0,83
Hl8BePMoF1s,25836155,293543,0,8548
WqD6fjvV2wo,205725,1736,0,52
nRAJXqwCMTw,91755,156,0,13
egGnx8QoWvU,7087,21,0,2
PfoiYl1A1WM,4153,22,0,1
gG5LHBhICHU,3385,8,0,1
PBqaM8txf9I,33528424,251024,0,5292
EY5LnvIPYGc,195673,1660,0,52
Niu5iuIo7Pg,20066,56,0,2
ON-ReINpJRg,26174,113,0,4
ULnIe9tI0fo,246817,2256,0,135
yAS3mLzRG4Q,389016,1897,0,59
dIyW1vFgMtg,35037,68,0,36
fae1k80CXvE,1765269,8340,0,363
KbvJPA0i8hg,37397,241,0,14
9cLz95bnFbI,1767206,5041,0,133
sk_NIs5FXIs,68844,193,0,15
BBTOTYiCGNc,13145,37,0,10
19k4nsdF3Do,270473,2079,0,43
ePk0e6ulk_w,12454262,108723,0,2680
F3kSXeZohkw,13004634,30425,0,805
lMXDIyXI7CA,39134,191,0,11
UDn8yOgPPk4,27832,125,0,11
E_HbyQ6Y46U,7516794,77498,0,2610
OW0RuTkPtR8,320828,1030,0,76
y2O44HDZWws,24700894,142460,0,2025
_gHDKwiZkC0,8176176,38326,0,374
C-mBaTegXzg,13222691,51464,0,554
eJ0053kj5xY,73819,202,0,20
OtFhJdGJU0E,3778587,24056,0,281
jtKGJgZyOnA,1870709,13209,0,532
1HPpJhBoisM,1445288,6754,0,350
FJghYmpRld0,3676,16,0,2
OLsUnzhPoGo,5254,20,0,3
xptd9NlnqFo,4842,20,0,4
6VuOtw3DsbE,1112126,9150,0,265
_MPIiR_pFeE,794677,1421,0,94
V72DohvUhpo,20400432,112327,0,3403
WOYfCFSmnTQ,13011,50,0,5
1ZS901FT0Js,1117211,19436,0,748
nbGVeYCAzLs,99817,241,0,13
6fxFDg6yDh8,149455,393,0,9
iWp4R9rGv98,331234,3199,0,93
OVzBOU8SFio,4423681,11690,0,182
zOp1T7VSWjA,22074,59,0,6
6UFDCDiBwns,40429825,63504,0,948
2mgWMAQ3yiw,217431,214,0,40
352LIf0VUxc,1612067,13329,0,332
6Ws5-5ZPPbo,233844,1325,0,46
dxuDTi92x70,56489,240,0,6
Tj34QHH-gJ4,308249,1841,0,86
FIYgIGWe0TY,13616556,62570,0,825
8_4HsHH59kY,129909,630,0,32
D572wmSE56Y,6618,41,0,3
sk6y1WYFeIU,7337,48,0,4
-tv0WDxHR28,5666,23,0,4
mzEvCp4tH8Y,219667,721,0,29
XuK5TAEIqfg,1321117,9610,0,242
jpSQ_W2KOQ4,1431400,11225,0,365
3lPsdAezzSE,6306657,49446,0,1400
-PfV5pH07AQ,1525546,9361,0,480
JQaAeGUDw5Q,21513,40,0,7
On1rqYuFjsw,506859,478,0,39
HMTK25bCqpo,3038117,42929,0,986
JUnjNHVd8wk,3612659,12200,0,505
SavTSg9iEek,61741,86,0,15
VfQR3m1NslI,19117,101,0,19
cQKqfyR40zs,3624798,21501,0,347
VJHgs4FHOI8,190394,950,0,27
sNI4CzfN1vA,4805889,6217,0,368
hNPlgAEkXNs,297297,1262,0,51
T8kPRvx8DPE,128843,617,0,29
ieF6V_Sdl98,3193,11,0,3
xFxHJN2a8z4,38785,87,0,5
0YixO-b31_Y,166282,463,0,25
YM6cdpvaMX8,461272,564,0,53
TWx9ybm3dJM,21056,48,0,9
ySVtZuHNqEE,331915,642,0,61
Bp1PG_HP5dc,1066361,1286,0,200
ElC5aPY6T4w,19169,35,0,3
G9vuxuAPfMk,13221,19,0,3
og2q8yHo-OI,16067,31,0,5
y49NPSJcRjA,12665585,13131,0,600
1_2NBwpwm9k,980996,6944,0,166
fB-N7BQm4Ls,29025,45,0,6
-ilC0dEUAkc,35824,80,0,10
ESaarS0SYR8,276204,532,0,47
d5KQ3pERQGA,72934679,107012,0,2820
O9Xm__RQkVU,302782,238,0,20
Z_bSDCFwxB8,129565,523,0,22
UP0ij73XgIA,178074942,169732,0,2534
9bFvFZpF4B0,11663,32,0,1
9T3Ij4LN4cU,4681,24,0,4
Q2jMtd5mH-E,567444,4181,0,85
Fcl1wd-y1uw,72739,99,0,9
G-pRQFsHUo0,5931364,29161,0,693
h5SJfNwQ61I,268305,1293,0,59
JmFWoR2G5w8,4808,15,0,3
6qa2PtCcCxo,5037,29,0,3
NZXnOl3mNyY,3196,13,0,5
tJxJjCD6LKk,520488,2506,0,75
8w5AvnsvH44,43478159,209244,0,1891
0i18FtmL99E,109896,655,0,29
r80vvIF81vo,35501,71,0,16
FAz4DHrDT7s,245320,1253,0,61
M3TPL0oMitM,1589233,3986,0,330
Smrb4PIzKZs,2574766,6689,0,288
wFjV7KcUaa8,21636,53,0,14
YwHXybmoJ0E,90682,194,0,11
dWrOxSyv9cA,246761,2059,0,98
D8XFTglfSMg,141681583,956909,0,18977
HYD2gHycwvs,167483,246,0,14
J-1HBOKswEQ,64177,153,0,5
nek3cv93ab4,103911,615,0,53
fezy24BQW8Q,1778356,13593,0,183
8HLqDc4Dfp4,2742467,14870,0,364
I-ZCFh6uarI,32829,157,0,12
wZUBhobytFc,32074,119,0,10
dkK6aC4pHH0,19936,95,0,7
_0VbCiAqycA,4023192,33667,0,622
z-2ObrQ2Ct0,28329175,151633,0,2758
AQJiDskMfo8,53643,177,0,10
dJKpWtY8UUM,178875854,277691,0,2996
6Hd7ZnObAFo,156761,739,0,65
_VKsl6E-ZSk,2814126,46192,0,915
XwRj-bOUQUE,807870,12544,0,498
61QXJJc-QFM,231299,1121,0,55
HJG4hO_GrRI,15505307,144208,0,1746
K3m1iy7Ra8c,40115,110,0,22
Hf9QXOLkhjw,25416,99,0,6
agaBErK_ncI,375934,6219,0,244
lUSbLI3h6p8,265193,763,0,36
8MuZZselfrc,2226486,3583,0,469
qitrcE_c7PI,490963,2364,0,97
RXKVshcfnJU,52712,142,0,9
bN5b_Dk5w7s,135149,753,0,31
2WpTrCrzamM,126920,169,0,54
B4WU6VNlhY8,5110341,54956,0,643
HMU6_FOGSD8,63972,452,0,18
2GSHO55AeQI,16455,36,0,10
zzmT26T0QqA,9469,43,0,2
AfdzaU5vXT8,5446,15,0,4
oJ8tFHws-3o,634440,2797,0,115
aJyTmT17Npg,41850103,185645,0,3644
Tr4czOYs29Q,26906,65,0,26
POTCS5TszRw,169837,212,0,23
cgVVCf4vkaE,10898,44,0,5
ENrWEfphQGE,467168,579,0,43
AP-m5EUeBLM,17267,38,0,72
IsWKnfDJMI4,253304,235,0,173
UqPr4-nKEFE,209187,440,0,37
GAhRuPmD4ps,34953327,135914,0,3343
3aWWRofAS-g,6880156,38484,0,1124
2AVBukF3uu8,16630,73,0,6
qw-YcUOMRds,27272,74,0,9
kCyu5IGl8P4,26788,139,0,2
9Pw9v5XnMsg,11053066,107191,0,2605
-M6HOOTeYek,2009881,4329,0,302
5SX1RcdTHJ4,32372,191,0,27
K8B_LI_at9I,157663,374,0,23
aiP_Vv5e-vU,1096421,3502,0,103
tWD92N6j5r8,118777,906,0,41
sw2nDeuzhy8,819150,3911,0,101
u8KGXBhj5vg,1922503,13357,0,244
eoTxufu2eAQ,19472,257,0,10
5DwZgUhX2sc,763107,1211,0,311
kcqR4_MfojM,88966,142,0,84
ViPQgsjytjY,4209694,38427,0,1315
MYg1CCswWyc,1126003,7124,0,131
tln7dg1sRN0,2613457,23066,0,455
MyKBnok-zTM,2463328,12440,0,190
f-gyvrQLtoI,6514953,59598,0,1100
inMY65C398o,23018,125,0,25
UZCOnDuL6pM,130946892,525053,0,11174
_4TUPknoLYU,6266,13,0,5
pQMM_mxokjE,4706,17,0,2
FiA1awwMoy4,6578,22,0,1
kWSRLDwBgRM,673570,4193,0,112
RFfiHwvd7zM,2133705,19427,0,899
zA4Kyu3bM2Q,206360,528,0,58
kIqXnXzxF3M,2306047,9210,0,259
Pn7I0Ajp0xc,1403677,5062,0,524
LI4R1Qo2L9M,355522,1082,0,74
pmGW83r8yqo,45229,91,0,31
QYzkVdV2WW0,17386,32,0,2
WzpDHz87YVo,99691,440,0,51
8FMz_KT1mC4,87580153,601937,0,12995
zYeD95lD7IA,5791,13,0,16
U67aqSHLpeI,4344,40,0,3
-d9nvq3402M,14306017,106986,0,2468
friQYgF8sF8,55382,247,0,17
5oSOjU_MNHU,45511,265,0,20
-Meh_6hx4_0,37338,220,0,12
0zNtLN6UPzY,3332119,33172,0,1562
BKzZNLByngU,28747355,319739,0,9175
ttIDMIsr0Xc,8700,17,0,4
VdTWhMbZQAw,30338943,64581,0,1676
nn59knX5n1w,38738212,678844,0,15668
Sjh1PQ9B73Y,96918772,900359,0,12387
QLaYR0Ixjm0,212396,692,0,41
25vXautNyfY,18690,88,0,25
Y5PEr7ceqPE,1093052,1831,0,267
2uQMSNsi47Y,540292,1262,0,154
Sk9UE7xEWvE,8430694,107184,0,3103
rdxyzJCHQk4,187052,1314,0,71
RPeAf_2b3hs,18027,73,0,5
jL5B3Fmie3g,11609,23,0,3
jsY8Nfi5Hik,366459,920,0,124
7SJM0zuqNC0,18590,31,0,3
MCxZY4ROLgc,10909,53,0,7
3QiqYYq--Mo,90662,383,0,24
0u5o5nOlr0E,6412,37,0,5
RszM3BRpFQE,20827,63,0,14
w7aEJK5uCLI,1461895,10592,0,306
eK5bc7O8BsE,212473,1097,0,44
Xh7nyrpfP3M,951015,5891,0,213
QZ8c5NadGoI,24232,127,0,68
9ZpPQdrHfl8,2153202,20488,0,378
IwQY1QqgsFU,585079,3888,0,184
6yXIxabxkT8,54635,84,0,21
Z95TDtASjU4,102507,1106,0,17
dJwChlrDysk,641567,3277,0,62
Q--3RSDmBtU,17349,42,0,2
b8UpB2rPU0I,26272,174,0,4
RzJCoGNRBxM,22031,158,0,10
D-HX97Lsabk,193573,637,0,46
2EvJoy1ZGXk,34436,77,0,3
ZUjBxPvdUEs,26361919,357207,0,7544
vZfhdaz8n8c,91283,219,0,32
AqL9hqt3LwM,328930,1338,0,51
SoYf6vB1zbY,171720,264,0,35
-7Wm0R2yhl4,785385,3034,0,216
NWyV5z_q-To,334110,1293,0,56
Kmct8AGHObI,36503,252,0,92
Bwsa-yF6KvU,50547,168,0,19
HixoMOoLwIM,19687911,105981,0,2317
uECW04AysPw,424715,1130,0,84
5lf_Ujt0BXo,39890272,231172,0,3661
0cMMl8xcp8c,2903153,14331,0,471
8CuIax5CMB4,579279,1626,0,400
aS5WVUZjq04,26567,84,0,6
89FO8pWNHB8,26348,63,0,7
m_4lF320DfQ,90435423,472466,0,6891
f52TWNCmFO0,70018,334,0,49
sONw3dihCRs,145889735,649831,0,8724
Q2gGk8WIYA0,60533,281,0,29
joIf380VQsU,72154,447,0,46
XuR9uXl63so,76904,528,0,47
1TDKCl9jRDk,74407584,383614,0,13168
IwZPdIaBgHg,12330,52,0,6
m9EsmypT-Qo,2929661,10954,0,716
WwYxr4VynlA,158950,935,0,54
atRNvo4KWf8,1027652,1872,0,380
wdvNJjOrv5g,240376,729,0,26
MXg6Usdjl5c,18871023,173185,0,9953
WFR7mcZW54U,299669,2242,0,117
WFu4duZ6Mk8,253467,620,0,24
PWPiDnYXA8E,975105,2979,0,360
Jio2lKUXaOg,21592,34,0,9
68Bqms3OFLE,55378,55,0,5
Y8Wi3l2mwEg,17760,99,0,9
etughcr8Ewk,104930,213,0,25
WpCC43_u2J4,1028175,897,0,63
uPjafLALZk0,693358,4958,0,135
0kC5PKNgkmc,114530,280,0,37
fhzEMrKM7JE,4382074,14282,0,646
xNbGmjD2_qQ,470449,3584,0,119
4g6WV9vXGjo,74479,125,0,82
mnfIeoWDKec,545799,1886,0,177
jVYP3GW5N5U,674991,6442,0,206
UHKyyPsVbMA,1307256,4939,0,450
-7NBNeOrfTM,7197812,30116,0,290
g7cUPWwc8yA,88251,109,0,9
sylv6L8qHNs,1817825,10176,0,132
lJBfBz3EydQ,1301781,1917,0,361
yN_phDXjc00,103652,758,0,46
xuuHpkvV71w,123575,222,0,15
mNl07SmPv7k,453325,3398,0,141
ZY3ftgiO-tY,1465880,13296,0,909
jduRxc8Oo-E,17269918,66387,0,885
7O-26p9lj14,196334064,150766,0,2941
XKedNAjpDaw,19486567,114428,0,4767
5FOozbWHgW0,4171799,19682,0,1003
mVbBGdd7KTM,240013,1833,0,118
DaCgJ_h2LAg,7071,26,0,4
KWhu65N5LrE,12838,59,0,12
DhytQnmTtxw,28509352,113595,0,4828
vAK_8A67g4I,101786,662,0,43
XanTuIWUEQ0,707423,5095,0,132
KEDZPup7qX8,445640,2014,0,158
QKDSl0g9B1M,32711986,77145,0,1681
4HYrrHIk6l8,14238625,64406,0,1297
jmRF3_EK8PU,12997921,93889,0,1697
yXads67NX9A,57555531,219838,0,5178
Ic5rnOF7VQ8,2419120,4006,0,264
4wyAIdYRTPg,9043729,11210,0,1081
zSMOWzwnoCg,21680,37,0,35
-7AbVsWMd90,39434,36,0,105
Ud0nbk7U5Pk,456739,3240,0,159
yOJfY8RyUTU,15400,49,0,5
7i-l1MuvOWc,31599,47,0,11
o4deVV2ulqI,77226,286,0,12
LrrG3nPA9AQ,466998,647,0,78
R_a3NAVU9YY,6976842,46999,0,1027
1Jn7B751Z2E,226606,1350,0,57
IO1Mv9V6OHg,10970,52,0,7
ZL7quIlrYXo,25230,45,0,202
LLhAgRIukNc,32897924,190429,0,4107
DWqDWPDEip0,128682,520,0,22
nKGmBi5t0QE,205423,460,0,37
TNLNV20aMGU,57270237,323107,0,6796
irhw08xv0us,31935754,51550,0,891
tYL7KnnYXEE,32984,65,0,259
LqjAyBX1lQ4,1557549,5331,0,253
kflDi5e2aag,639509,1439,0,156
ImjsINrnjTw,4423571,6397,0,664
1CCA3reNOOY,363822,841,0,40
uvni4A49f44,36902,33,0,19
EuPrDPmRrsA,104242,222,0,82
so441-RQYCo,1733033,7399,0,238
woJIX_lDm3s,80976,468,0,17
R4WKo_pPXGU,799596,1259,0,83
qQFAxQUztEQ,130634,139,0,20
nEDZUDz1MDo,85467,233,0,19
0QOECmy_XP8,27314554,86352,0,1881
v7VseS4RDzw,585127,1020,0,114
-d9QOzkxMKU,2823323,45589,0,1073
38JoxhDDZ0A,12552127,27027,0,1713
CYeMyHBHQF4,591448,1026,0,55
MLrDsaIp1IU,175158,184,0,36
15f8Ox2stzs,56677,86,0,15
ZGlwjFJExPQ,8140895,22064,0,971
ynFUOhegWSk,894418,1800,0,41
Gbcf9wsy2CY,58384,185,0,28
fveL2FgH2BA,594663,514,0,69
NCzsNimThxg,422002,587,0,94
HAXIiUQZDd0,5261,24,0,4
KmR-SWwfIfc,76379,246,0,30
xC5Ohteg7jo,1395463,2192,0,413
eiiZJx0FGaY,94128,148,0,22
D7V5urbeQsM,36436,138,0,8
b7-dya8q-WQ,2464429,11006,0,283
2Tp2w20gH_g,3859593,28101,0,1365
YCyurkEi504,42442,146,0,15
8Rr19r00Vho,405828,1327,0,93
