Unnamed: 0, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,SimillarHTTP, Bwd Packets/s, Total Fwd Packets,Total Length of Fwd Packets, Flow Duration, Total Length of Bwd Packets, Total Backward Packets, Protocol, Inbound, Timestamp, Source Port, Min Packet Length, Fwd Packet Length Min,Flow ID, Packet Length Mean, Fwd Packet Length Max, Average Packet Size, ACK Flag Count, Avg Fwd Segment Size, Fwd Packet Length Mean,Flow Bytes/s, Max Packet Length, Protocol,Fwd Packets/s, Flow Packets/s,Total Length of Fwd Packets, Subflow Fwd Bytes, Destination Port, act_data_pkt_fwd, Label
189281,2,2,3,3.0,0.0,3,3,0,37.3023,2,82,53616,114,2,17,0,2018-11-03 10:11:55.654792,62743,41,41,192.168.50.6-8.8.8.8-62743-53-17,47.4,41,59.25,0,41.0,41.0,3655.6252,57,17,37.3023,74.6046,82,82,53,1,BENIGN
473,5025410,2,129116,18445.143,33908.72,86816,2,0,1.5663565000000002,10,1255,5107394,328,8,6,0,2018-11-03 10:11:55.751346,55358,0,0,192.168.50.6-52.85.89.250-55358-443-6,83.31579,552,87.94444,1,125.5,125.5,309.9428,552,6,1.9579456999999998,3.5243022000000006,1255,1255,443,8,BENIGN
481,2303348,1,7454877,225905.36,501564.28,2026683,0,0,4.4204364,31,2782,7691548,4378,34,6,1,2018-11-03 10:11:58.323302,22723,0,0,172.16.0.5-192.168.50.4-22723-22-6,108.48485,648,110.15385,1,89.741936,89.741936,930.8919,976,6,4.030398,8.450834,2782,2782,22,20,NetBIOS
474,1,1,0,0.0,0.0,0,0,0,0.0,2,37,1,0,0,6,0,2018-11-03 10:12:00.858741,55358,6,6,192.168.50.6-52.85.89.250-55358-443-6,22.666666,31,34.0,0,18.5,18.5,37000000.0,31,6,2000000.0,2000000.0,37,37,443,1,BENIGN
475,316,3,0,0.0,0.0,0,0,0,0.0,3,18,319,0,0,6,1,2018-11-03 10:12:00.897628,443,6,6,192.168.50.6-52.85.89.250-55358-443-6,6.0,6,8.0,0,6.0,6.0,56426.332,6,6,9404.389000000001,9404.389000000001,18,18,55358,2,BENIGN
145632,0,0,3,3.0,0.0,3,3,0,11834.319,1,6,169,12,2,6,1,2018-11-03 10:12:00.897950,443,6,6,192.168.50.6-52.85.89.250-55358-443-6,6.0,6,8.0,0,6.0,6.0,106508.875,6,6,5917.1597,17751.479,6,6,55358,0,BENIGN
477,1,1,0,0.0,0.0,0,0,0,0.0,2,31,1,0,0,6,0,2018-11-03 10:12:02.049769,41596,0,0,192.168.50.9-104.36.115.113-41596-443-6,20.666666,31,31.0,0,15.5,15.5,31000000.0,31,6,2000000.0,2000000.0,31,31,443,0,BENIGN
478,3,1,0,0.0,0.0,0,0,0,0.0,3,0,4,0,0,6,1,2018-11-03 10:12:02.070972,443,0,0,192.168.50.9-104.36.115.113-41596-443-6,0.0,0,0.0,0,0.0,0.0,0.0,0,6,750000.0,750000.0,0,0,41596,0,BENIGN
90757,1,1,2,2.0,0.0,2,2,0,26315.79,3,0,76,0,2,6,1,2018-11-03 10:12:02.070976,443,0,0,192.168.50.9-104.36.115.113-41596-443-6,0.0,0,0.0,0,0.0,0.0,0.0,0,6,39473.684,65789.48,0,0,41596,0,BENIGN
781,18984359,2251292,0,0.0,0.0,0,0,0,0.0,16,4800,118699743,0,0,17,0,2018-11-03 10:12:03.754702,68,300,300,255.255.255.255-0.0.0.0-67-68-17,300.0,300,318.75,0,300.0,300.0,40.438168,300,17,0.13479389,0.13479389,4800,4800,67,15,BENIGN
859,58008567,1,81816076,1543699.5,8216646.5,57968804,1,0,0.6596869000000001,32,2158,81857009,2424,54,6,0,2018-11-03 10:12:03.894708,55102,6,6,192.168.50.6-216.58.219.226-55102-443-6,54.425290000000004,175,55.05814,0,67.4375,67.4375,55.97566,175,6,0.3909256,1.0506126,2158,2158,443,31,BENIGN
569,53742032,2,3,3.0,0.0,3,3,0,0.037185885,8,215,53783851,92,2,6,0,2018-11-03 10:12:04.421363,48840,0,0,172.217.6.225-192.168.50.9-443-48840-6,32.090908,46,35.3,0,26.875,26.875,5.708033,46,6,0.14874354,0.18592942,215,215,443,4,BENIGN
482,0,0,1346,673.0,948.9373,1344,2,0,2001.3342,1,0,1499,0,3,6,1,2018-11-03 10:12:06.014851,22723,0,0,172.16.0.5-192.168.50.4-22723-22-6,0.0,0,0.0,0,0.0,0.0,0.0,0,6,667.1114,2668.4456,0,0,22,0,NetBIOS
74073,0,0,3,3.0,0.0,3,3,0,8.365821,1,0,239068,0,2,6,0,2018-11-03 10:12:06.016352,22,0,0,172.16.0.5-192.168.50.4-22723-22-6,0.0,0,0.0,0,0.0,0.0,0.0,0,6,4.1829104,12.548731,0,0,22723,0,NetBIOS
504,774848,1,11093820,291942.62,1622468.4,9998943,1,0,3.5085952000000007,26,20978,11115560,26690,39,6,0,2018-11-03 10:12:07.301155,58150,0,0,192.168.50.9-68.67.179.25-58150-443-6,722.24243,3493,733.3538,1,806.8461,806.8461,4288.403,3493,6,2.3390633999999997,5.8476586,20978,20978,443,12,BENIGN
491,5909098,1,1079847,32722.637000000002,129570.51,739570,1,0,4.8417449999999995,42,37733,7022262,18426,34,6,0,2018-11-03 10:12:07.303303,44928,0,0,192.168.50.9-8.43.72.113-44928-443-6,729.33765,2920,738.9342,1,898.4048,898.4048,7997.281,2920,6,5.9809790000000005,10.822723,37733,37733,443,40,BENIGN
487,5111842,2,84937,12133.857,23660.617000000002,62485,2,0,1.551553,13,1284,5156124,304,8,6,0,2018-11-03 10:12:08.169107,57976,0,0,192.168.50.9-23.194.142.213-57976-443-6,72.181816,560,75.61905,1,98.76923000000001,98.76923000000001,307.98328,560,6,2.5212736000000002,4.072826999999999,1284,1284,443,6,BENIGN
506,73196,1,10226484,340882.8,1824465.4,9999708,1,0,3.0239813,26,4560,10251386,30180,31,6,0,2018-11-03 10:12:08.186641,38696,0,0,192.168.50.9-69.172.216.55-38696-443-6,598.9655,1134,609.4737,1,175.38461,175.38461,3388.81,2896,6,2.5362424999999997,5.5602236,4560,4560,443,8,BENIGN
489,5956603,2,95427,13632.428999999998,24677.35,65183,2,0,1.330602,12,1311,6012316,304,8,6,0,2018-11-03 10:12:08.313104,44056,0,0,192.168.50.9-69.172.216.58-44056-443-6,76.90476,589,80.75,1,109.25,109.25,268.6153,589,6,1.9959031000000003,3.3265052,1311,1311,443,5,BENIGN
508,3867901,2,15029654,834980.75,2473011.5,9999857,2,0,1.2620483999999998,26,8532,15054890,3006,19,6,0,2018-11-03 10:12:08.479477,55936,0,0,192.168.50.9-69.172.216.111-55936-443-6,250.82608,920,256.4,1,328.15384,328.15384,766.3955,920,6,1.7270136000000003,2.989062,8532,8532,443,12,BENIGN
510,3861813,2,15009307,833850.4,2472844.5,9999654,1,0,1.263786,26,9392,15034191,3006,19,6,0,2018-11-03 10:12:08.501745,55938,0,0,192.168.50.9-69.172.216.111-55938-443-6,269.52173,1328,275.5111,1,361.23077,361.23077,824.6536,1328,6,1.7293913,2.9931773999999995,9392,9392,443,12,BENIGN
483,25261,2,55709,5570.9,11356.521999999999,27537,1,0,136.43411,12,2370,80625,1181,11,6,0,2018-11-03 10:12:08.750071,45240,0,0,192.168.50.9-204.154.111.112-45240-443-6,147.95833000000002,605,154.39131,1,197.5,197.5,44043.41,605,6,148.8372,285.27133,2370,2370,443,10,BENIGN
189503,170128,3,2,2.0,0.0,2,2,0,11.75544,4,24,170134,12,2,6,1,2018-11-03 10:12:08.818115,41077,6,6,172.16.0.5-192.168.50.4-41077-1262-6,6.0,6,7.0,1,6.0,6.0,211.59792000000002,6,6,23.51088,35.26632,24,24,1262,3,NetBIOS
484,0,0,76,38.0,50.91169,74,2,0,12145.749,1,31,247,18,3,6,1,2018-11-03 10:12:08.830697,443,6,31,192.168.50.9-204.154.111.112-45240-443-6,16.0,31,20.0,0,31.0,31.0,198380.56,31,6,4048.583,16194.332,31,31,45240,0,BENIGN
120247,0,0,2,2.0,0.0,2,2,0,80.720024,1,6,24777,12,2,6,0,2018-11-03 10:12:08.830947,45240,6,6,192.168.50.9-204.154.111.112-45240-443-6,6.0,6,8.0,0,6.0,6.0,726.4802,6,6,40.360012,121.08003000000001,6,6,443,0,BENIGN
689,40678272,1,81948525,1011710.2,6321679.0,40636045,1,0,1.0001261000000001,52,4240,81989656,2752,82,6,0,2018-11-03 10:12:08.939666,43796,0,0,172.217.10.68-192.168.50.9-443-43796-6,53.237038,195,53.634327,0,81.53846,81.53846,85.27905,195,6,0.6342263000000001,1.6343526000000002,4240,4240,443,33,BENIGN
723,58348575,0,116948188,3077584.0,13204490.0,58432727,1,0,0.33336413,34,3906,116989194,22882,39,6,0,2018-11-03 10:12:09.026524,36422,0,0,172.217.9.230-192.168.50.9-443-36422-6,362.0,990,366.9589,1,114.882355,114.882355,228.97841,2836,6,0.29062513,0.6239893,3906,3906,443,16,BENIGN
694,58505559,1,100058687,317646.62,4004539.0,58521703,1,0,3.156852,176,4018,100099720,452642,316,6,0,2018-11-03 10:12:09.171698,53136,0,0,172.217.12.198-192.168.50.9-443-53136-6,926.63086,273,928.5142,0,22.829546,22.829546,4562.0509999999995,2958,6,1.7582467000000002,4.9150987,4018,4018,443,33,BENIGN
29836,2,2,2,2.0,0.0,2,2,0,23.705952,2,0,84367,12,2,6,0,2018-11-03 10:12:09.229789,55888,0,0,192.168.50.9-198.105.254.11-55888-443-6,2.4,0,3.0,1,0.0,0.0,142.2357,6,6,23.705952,47.411903,0,0,443,0,BENIGN
523,10243943,1,30726259,1463155.2,3653845.8,10239951,1,0,0.7145603,24,5662,30788166,13002,22,6,0,2018-11-03 10:12:09.286630,45042,0,0,192.168.50.9-34.224.115.86-45042-443-6,397.10638,2188,405.73913999999996,1,235.91667,235.91667,606.207,2743,6,0.7795203,1.4940805,5662,5662,443,7,BENIGN
204035,2,2,3,3.0,0.0,3,3,0,60.087128,2,0,33285,12,2,6,0,2018-11-03 10:12:09.314353,49028,0,0,192.168.50.9-104.239.213.7-49028-443-6,2.4,0,3.0,1,0.0,0.0,360.52277000000004,6,6,60.087128,120.174255,0,0,443,0,BENIGN
49376,3,3,5,5.0,0.0,5,5,0,23.682371,2,0,84451,12,2,6,0,2018-11-03 10:12:09.348126,55894,0,0,192.168.50.9-198.105.254.11-55894-443-6,2.4,0,3.0,1,0.0,0.0,142.09423999999999,6,6,23.682371,47.364742,0,0,443,0,BENIGN
86924,2,2,2,2.0,0.0,2,2,0,59.735369999999996,2,0,33481,12,2,6,0,2018-11-03 10:12:09.432744,49032,0,0,192.168.50.9-104.239.213.7-49032-443-6,2.4,0,3.0,1,0.0,0.0,358.41222999999997,6,6,59.735369999999996,119.47073999999999,0,0,443,0,BENIGN
495,5722768,3,92066,13152.286,24695.854,64573,1,0,1.3849466000000001,12,1303,5776396,304,8,6,0,2018-11-03 10:12:09.549386,55954,0,0,192.168.50.9-69.172.216.111-55954-443-6,76.52381,585,80.35,1,108.58333600000002,108.58333600000002,278.20114,585,6,2.07742,3.4623665999999997,1303,1303,443,5,BENIGN
497,5721413,1,92610,13230.0,25200.424,65838,2,0,1.385427,13,1334,5774393,304,8,6,0,2018-11-03 10:12:09.551462,55956,0,0,192.168.50.9-69.172.216.111-55956-443-6,74.454544,585,78.0,1,102.61539,102.61539,283.66617,585,6,2.251319,3.636746,1334,1334,443,6,BENIGN
488,0,0,268,67.0,129.3342,261,2,0,237.58612000000002,1,0,21045,62,5,6,0,2018-11-03 10:12:13.325232,57976,0,0,192.168.50.9-23.194.142.213-57976-443-6,8.857142,0,10.333333,0,0.0,0.0,2946.0679,31,6,47.517223,285.10336,0,0,443,0,BENIGN
72903,0,0,93,31.0,50.239426,89,1,0,30769.23,1,0,130,24,4,6,1,2018-11-03 10:12:13.346278,443,0,0,192.168.50.9-23.194.142.213-57976-443-6,4.0,0,4.8,0,0.0,0.0,184615.39,6,6,7692.3076,38461.54,0,0,57976,0,BENIGN
490,1,1,0,0.0,0.0,0,0,0,0.0,2,31,1,0,0,6,0,2018-11-03 10:12:14.325422,44056,0,0,192.168.50.9-69.172.216.58-44056-443-6,20.666666,31,31.0,0,15.5,15.5,31000000.0,31,6,2000000.0,2000000.0,31,31,443,0,BENIGN
492,1,1,0,0.0,0.0,0,0,0,0.0,2,59,1,0,0,6,0,2018-11-03 10:12:14.325566,44928,6,6,192.168.50.9-8.43.72.113-44928-443-6,37.333332,53,56.0,0,29.5,29.5,59000000.0,53,6,2000000.0,2000000.0,59,59,443,1,BENIGN
493,2,2,0,0.0,0.0,0,0,0,0.0,3,0,4,0,0,6,1,2018-11-03 10:12:14.350683,443,0,0,192.168.50.9-69.172.216.58-44056-443-6,0.0,0,0.0,0,0.0,0.0,0.0,0,6,750000.0,750000.0,0,0,44056,0,BENIGN
43633,0,0,3,3.0,0.0,3,3,0,22222.222999999998,1,0,90,0,2,6,1,2018-11-03 10:12:14.350687,443,0,0,192.168.50.9-69.172.216.58-44056-443-6,0.0,0,0.0,0,0.0,0.0,0.0,0,6,11111.111,33333.332,0,0,44056,0,BENIGN
494,918,2,0,0.0,0.0,0,0,0,0.0,3,18,920,0,0,6,1,2018-11-03 10:12:14.358907,443,6,6,192.168.50.9-8.43.72.113-44928-443-6,6.0,6,8.0,0,6.0,6.0,19565.217,6,6,3260.8696,3260.8696,18,18,44928,2,BENIGN
122281,0,0,3,3.0,0.0,3,3,0,21978.021,1,6,91,12,2,6,1,2018-11-03 10:12:14.359830,443,6,6,192.168.50.9-8.43.72.113-44928-443-6,6.0,6,8.0,0,6.0,6.0,197802.2,6,6,10989.011,32967.03,6,6,44928,0,BENIGN
125950,32768013,2,0,0.0,0.0,0,0,0,0.0,14,0,64318340,0,0,6,1,2018-11-03 10:12:14.642348,47644,0,0,192.168.10.50-192.168.50.9-22-47644-6,0.0,0,0.0,1,0.0,0.0,0.0,0,6,0.21766731,0.21766731,0,0,22,0,BENIGN
496,1,1,0,0.0,0.0,0,0,0,0.0,2,31,1,0,0,6,0,2018-11-03 10:12:15.325783,55954,0,0,192.168.50.9-69.172.216.111-55954-443-6,20.666666,31,31.0,0,15.5,15.5,31000000.0,31,6,2000000.0,2000000.0,31,31,443,0,BENIGN
499,0,0,4,2.0,1.4142135,3,1,0,117.63322,1,0,25503,0,3,6,0,2018-11-03 10:12:15.325857,55956,0,0,192.168.50.9-69.172.216.111-55956-443-6,0.0,0,0.0,0,0.0,0.0,0.0,0,6,39.211075,156.8443,0,0,443,0,BENIGN
498,266,3,0,0.0,0.0,0,0,0,0.0,3,0,269,0,0,6,1,2018-11-03 10:12:15.350515,443,0,0,192.168.50.9-69.172.216.111-55954-443-6,0.0,0,0.0,0,0.0,0.0,0.0,0,6,11152.416000000001,11152.416000000001,0,0,55954,0,BENIGN
132325,1,1,3,3.0,0.0,3,3,0,28985.507999999998,3,0,69,0,2,6,1,2018-11-03 10:12:15.350787,443,0,0,192.168.50.9-69.172.216.111-55954-443-6,0.0,0,0.0,0,0.0,0.0,0.0,0,6,43478.26,72463.766,0,0,55954,0,BENIGN
31610,0,0,3,3.0,0.0,3,3,0,30769.23,1,0,65,0,2,6,1,2018-11-03 10:12:15.351361,443,0,0,192.168.50.9-69.172.216.111-55956-443-6,0.0,0,0.0,0,0.0,0.0,0.0,0,6,15384.615,46153.848,0,0,55956,0,BENIGN
501,167,3,0,0.0,0.0,0,0,0,0.0,4,123,173,0,0,6,0,2018-11-03 10:12:17.326400,42406,0,0,192.168.50.9-52.85.89.38-42406-443-6,33.8,46,42.25,0,30.75,30.75,710982.7,46,6,23121.387000000002,23121.387000000002,123,123,443,2,BENIGN
502,1,1,0,0.0,0.0,0,0,0,0.0,2,31,1,0,0,6,0,2018-11-03 10:12:17.326574,42406,0,0,192.168.50.9-52.85.89.38-42406-443-6,20.666666,31,31.0,0,15.5,15.5,31000000.0,31,6,2000000.0,2000000.0,31,31,443,0,BENIGN
503,329,2,0,0.0,0.0,0,0,0,0.0,3,0,331,0,0,6,1,2018-11-03 10:12:17.365422,443,0,0,192.168.50.9-52.85.89.38-42406-443-6,0.0,0,0.0,0,0.0,0.0,0.0,0,6,9063.444,9063.444,0,0,42406,0,BENIGN
56676,0,0,3,3.0,0.0,3,3,0,28169.014,1,0,71,0,2,6,1,2018-11-03 10:12:17.365756,443,0,0,192.168.50.9-52.85.89.38-42406-443-6,0.0,0,0.0,0,0.0,0.0,0.0,0,6,14084.507,42253.52,0,0,42406,0,BENIGN
505,0,0,0,0.0,0.0,0,0,0,5555.5557,1,0,180,0,1,6,1,2018-11-03 10:12:18.416716,443,0,0,192.168.50.9-68.67.179.25-58150-443-6,0.0,0,0.0,0,0.0,0.0,0.0,0,6,5555.5557,11111.111,0,0,58150,0,BENIGN
114394,0,0,3,3.0,0.0,3,3,0,92.511215,1,0,21619,0,2,6,0,2018-11-03 10:12:18.416899,58150,0,0,192.168.50.9-68.67.179.25-58150-443-6,0.0,0,0.0,0,0.0,0.0,0.0,0,6,46.255608,138.76683,0,0,443,0,BENIGN
507,0,0,77,38.5,51.618793,75,2,0,18987.342,1,0,158,0,3,6,1,2018-11-03 10:12:18.438028,443,0,0,192.168.50.9-69.172.216.55-38696-443-6,0.0,0,0.0,0,0.0,0.0,0.0,0,6,6329.1140000000005,25316.455,0,0,38696,0,BENIGN
9015,0,0,3,3.0,0.0,3,3,0,80.30839,1,0,24904,0,2,6,0,2018-11-03 10:12:18.438188,38696,0,0,192.168.50.9-69.172.216.55-38696-443-6,0.0,0,0.0,0,0.0,0.0,0.0,0,6,40.154194,120.46258,0,0,443,0,BENIGN
509,0,0,168,84.0,117.37971999999999,167,1,0,13761.468,1,0,218,0,3,6,1,2018-11-03 10:12:23.534368,443,0,0,192.168.50.9-69.172.216.111-55936-443-6,0.0,0,0.0,0,0.0,0.0,0.0,0,6,4587.156,18348.623,0,0,55936,0,BENIGN
168926,0,0,3,3.0,0.0,3,3,0,79.424965,1,0,25181,0,2,6,0,2018-11-03 10:12:23.534588,55936,0,0,192.168.50.9-69.172.216.111-55936-443-6,0.0,0,0.0,0,0.0,0.0,0.0,0,6,39.712482,119.13743999999998,0,0,443,0,BENIGN
511,0,0,65,32.5,41.7193,62,3,0,22900.764,1,0,131,0,3,6,1,2018-11-03 10:12:23.535938,443,0,0,192.168.50.9-69.172.216.111-55938-443-6,0.0,0,0.0,0,0.0,0.0,0.0,0,6,7633.588000000001,30534.352000000003,0,0,55938,0,BENIGN
91093,0,0,2,2.0,0.0,2,2,0,79.39343000000001,1,0,25191,0,2,6,0,2018-11-03 10:12:23.536071,55938,0,0,192.168.50.9-69.172.216.111-55938-443-6,0.0,0,0.0,0,0.0,0.0,0.0,0,6,39.696715999999995,119.09015,0,0,443,0,BENIGN
520,73927,3,10056504,838042.0,2885159.5,9999595,1,0,1.2894181,14,3092,10082067,1026,13,6,0,2018-11-03 10:12:23.540359,55960,0,0,192.168.50.9-69.172.216.111-55960-443-6,147.07143,910,152.51852,1,220.85715,220.85715,408.44800000000004,910,6,1.3886041999999998,2.6780223999999997,3092,3092,443,6,BENIGN
518,9952735,2,10054254,914023.06,3013345.2,9999543,2,0,1.1904986000000002,17,3094,10079810,1026,12,6,0,2018-11-03 10:12:23.541671,55962,0,0,192.168.50.9-69.172.216.111-55962-443-6,137.33333000000002,911,142.06897,1,182.0,182.0,408.73785,911,6,1.6865398,2.8770382000000003,3094,3094,443,6,BENIGN
116098,2,2,19,19.0,0.0,19,19,0,94.96225,2,64,21061,256,2,17,0,2018-11-03 10:12:25.542052,61707,32,32,192.168.50.6-4.2.2.4-61707-53-17,70.4,32,88.0,0,32.0,32.0,15193.96,128,17,94.96225,189.9245,64,64,53,1,BENIGN
69846,3,3,3,3.0,0.0,3,3,0,35.068645000000004,2,64,57031,256,2,17,0,2018-11-03 10:12:25.563089,61707,32,32,192.168.50.6-8.8.8.8-61707-53-17,70.4,32,88.0,0,32.0,32.0,5610.9834,128,17,35.068645000000004,70.13729000000001,64,64,53,1,BENIGN
11120,3,3,3,3.0,0.0,3,3,0,96.82416500000001,2,82,20656,114,2,17,0,2018-11-03 10:12:25.564703,58882,41,41,192.168.50.6-4.2.2.4-58882-53-17,47.4,41,59.25,0,41.0,41.0,9488.769,57,17,96.82416500000001,193.64833000000002,82,82,53,1,BENIGN
513,0,0,0,0.0,0.0,0,0,0,16.27869,1,6,61430,6,1,6,0,2018-11-03 10:12:25.642935,55344,6,6,192.168.50.6-34.238.20.173-55344-443-6,6.0,6,9.0,0,6.0,6.0,195.3443,6,6,16.27869,32.55738,6,6,443,0,BENIGN
145063,0,0,2,2.0,0.0,2,2,0,12121.212,1,6,165,12,2,6,1,2018-11-03 10:12:25.704368,443,6,6,192.168.50.6-34.238.20.173-55344-443-6,6.0,6,8.0,0,6.0,6.0,109090.91,6,6,6060.606,18181.818,6,6,55344,0,BENIGN
516,0,0,0,0.0,0.0,0,0,0,15.630861,1,6,63976,6,1,6,0,2018-11-03 10:12:26.419497,55352,6,6,192.168.50.6-52.22.210.63-55352-443-6,6.0,6,9.0,0,6.0,6.0,187.57034,6,6,15.630861,31.261722999999996,6,6,443,0,BENIGN
517,0,0,0,0.0,0.0,0,0,0,15.298239,1,6,65367,6,1,6,0,2018-11-03 10:12:26.420689,55353,6,6,192.168.50.6-52.22.210.63-55353-443-6,6.0,6,9.0,0,6.0,6.0,183.57887,6,6,15.298239,30.596478,6,6,443,0,BENIGN
208709,0,0,3,3.0,0.0,3,3,0,8928.571,1,6,224,12,2,6,1,2018-11-03 10:12:26.483476,443,6,6,192.168.50.6-52.22.210.63-55352-443-6,6.0,6,8.0,0,6.0,6.0,80357.14,6,6,4464.2856,13392.857,6,6,55352,0,BENIGN
167398,0,0,3,3.0,0.0,3,3,0,13157.895,1,6,152,12,2,6,1,2018-11-03 10:12:26.486058,443,6,6,192.168.50.6-52.22.210.63-55353-443-6,6.0,6,8.0,0,6.0,6.0,118421.055,6,6,6578.9473,19736.842,6,6,55353,0,BENIGN
115837,91535,3,2,2.0,0.0,2,2,0,21.848132999999997,4,24,91541,12,2,6,1,2018-11-03 10:12:31.458312,41860,6,6,172.16.0.5-192.168.50.4-41860-19389-6,6.0,6,7.0,1,6.0,6.0,393.26642000000004,6,6,43.696265999999994,65.5444,24,24,19389,3,NetBIOS
519,0,0,0,0.0,0.0,0,0,0,1000000.0,1,0,1,0,1,6,0,2018-11-03 10:12:33.621484,55962,0,0,192.168.50.9-69.172.216.111-55962-443-6,0.0,0,0.0,0,0.0,0.0,0.0,0,6,1000000.0,2000000.0,0,0,443,0,BENIGN
43783,25573,16,3,3.0,0.0,3,3,0,78.158585,3,0,25589,0,2,6,1,2018-11-03 10:12:33.621486,443,0,0,192.168.50.9-69.172.216.111-55962-443-6,0.0,0,0.0,0,0.0,0.0,0.0,0,6,117.23788,195.39645,0,0,55962,0,BENIGN
521,0,0,32,16.0,19.79899,30,2,0,26315.79,1,0,114,0,3,6,1,2018-11-03 10:12:33.622427,443,0,0,192.168.50.9-69.172.216.111-55960-443-6,0.0,0,0.0,0,0.0,0.0,0.0,0,6,8771.93,35087.72,0,0,55960,0,BENIGN
147483,0,0,15,15.0,0.0,15,15,0,78.25950999999999,1,0,25556,0,2,6,0,2018-11-03 10:12:33.622542,55960,0,0,192.168.50.9-69.172.216.111-55960-443-6,0.0,0,0.0,0,0.0,0.0,0.0,0,6,39.129753,117.38926000000001,0,0,443,0,BENIGN
997,68507529,1,0,0.0,0.0,0,0,0,0.0,10,0,114482315,0,0,0,0,2018-11-03 10:12:33.920341,0,0,0,8.0.6.4-8.6.0.1-0-0-0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.087349735,0.087349735,0,0,0,0,BENIGN
10874,6006025,2,0,0.0,0.0,0,0,0,0.0,6,0,9012900,0,0,6,1,2018-11-03 10:12:33.922526,60027,0,0,192.168.10.50-192.168.50.8-22-60027-6,0.0,0,0.0,1,0.0,0.0,0.0,0,6,0.6657125,0.6657125,0,0,22,0,BENIGN
10327,2,2,3,3.0,0.0,3,3,0,96.325195,2,66,20763,578,2,17,0,2018-11-03 10:12:36.822789,61607,33,33,192.168.50.6-4.2.2.4-61607-53-17,135.4,33,169.25,0,33.0,33.0,31016.713,289,17,96.325195,192.65039,66,66,53,1,BENIGN
85624,3,3,2,2.0,0.0,2,2,0,95.55662,2,66,20930,578,2,17,0,2018-11-03 10:12:36.845104,58126,33,33,192.168.50.6-4.2.2.4-58126-53-17,135.4,33,169.25,0,33.0,33.0,30769.23,289,17,95.55662,191.11324,66,66,53,1,BENIGN
22074,3,3,4,4.0,0.0,4,4,0,96.2325,2,66,20783,122,2,17,0,2018-11-03 10:12:36.866762,56821,33,33,192.168.50.6-4.2.2.4-56821-53-17,44.2,33,55.25,0,33.0,33.0,9045.8545,61,17,96.2325,192.465,66,66,53,1,BENIGN
524,0,0,22282,11141.0,15748.683,22277,5,0,48.532696,1,0,61814,0,3,6,0,2018-11-03 10:12:40.074799,45042,0,0,192.168.50.9-34.224.115.86-45042-443-6,0.0,0,0.0,0,0.0,0.0,0.0,0,6,16.177564999999998,64.71025999999999,0,0,443,0,BENIGN
102822,0,0,3,3.0,0.0,3,3,0,31250.0,1,0,64,0,2,6,1,2018-11-03 10:12:40.136616,443,0,0,192.168.50.9-34.224.115.86-45042-443-6,0.0,0,0.0,0,0.0,0.0,0.0,0,6,15625.0,46875.0,0,0,45042,0,BENIGN
55298,3,3,3,3.0,0.0,3,3,0,42.95625,2,62,46559,94,2,17,0,2018-11-03 10:12:43.310165,55947,31,31,192.168.50.8-8.8.8.8-55947-53-17,37.4,31,46.75,0,31.0,31.0,3350.5874,47,17,42.95625,85.9125,62,62,53,1,BENIGN
177785,2,2,2,2.0,0.0,2,2,0,42.04242,2,94,47571,206,2,17,0,2018-11-03 10:12:43.316881,62446,47,47,192.168.50.8-8.8.8.8-62446-53-17,69.4,47,86.75,0,47.0,47.0,6306.3633,103,17,42.04242,84.08484,94,94,53,1,BENIGN
46855,3,3,3,3.0,0.0,3,3,0,42.904644,2,74,46615,186,2,17,0,2018-11-03 10:12:43.317008,53123,37,37,192.168.50.8-8.8.8.8-53123-53-17,59.4,37,74.25,0,37.0,37.0,5577.604,93,17,42.904644,85.80929,74,74,53,1,BENIGN
534,268962,2,269506,26950.6,67903.04,213811,2,drmokhberi.ca/2018/04/18/installing-docker-ce-on-ubuntu-17-10-artful-aardvark/,32.510999999999996,13,1552,338347,12330,11,6,0,2018-11-03 10:12:43.357560,60028,0,0,192.168.50.8-74.208.236.171-60028-80-6,555.28,386,578.4167,1,119.38461000000001,119.38461000000001,41028.883,2920,6,38.422092,70.9331,1552,1552,80,11,BENIGN
533,277858,2,1,1.0,0.0,1,1,drmokhberi.ca/wp-content/themes/donovan/assets/css/custom-fonts.css?ver=20180413,6.005357,7,836,333036,0,2,6,0,2018-11-03 10:12:43.357630,60029,0,0,192.168.50.8-74.208.236.171-60029-80-6,83.6,409,92.888885,1,119.42857,119.42857,2510.239,409,6,21.01875,27.024105,836,836,80,5,BENIGN
164429,3,3,3,3.0,0.0,3,3,0,44.422726000000004,2,76,45022,188,2,17,0,2018-11-03 10:12:43.357855,65201,38,38,192.168.50.8-8.8.8.8-65201-53-17,60.4,38,75.5,0,38.0,38.0,5863.8,94,17,44.422726000000004,88.84545,76,76,53,1,BENIGN
128138,3,3,2,2.0,0.0,2,2,0,35.3832,2,88,56524,120,2,17,0,2018-11-03 10:12:43.364165,61988,44,44,192.168.50.8-8.8.8.8-61988-53-17,50.4,44,63.0,0,44.0,44.0,3679.8528,60,17,35.3832,70.7664,88,88,53,1,BENIGN
