Unnamed: 0, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,SimillarHTTP, Bwd Packets/s, Total Fwd Packets,Total Length of Fwd Packets, Flow Duration, Total Length of Bwd Packets, Total Backward Packets, Protocol, Inbound, Timestamp, Source Port, Min Packet Length, Fwd Packet Length Min,Flow ID, Packet Length Mean, Fwd Packet Length Max, Average Packet Size, ACK Flag Count, Avg Fwd Segment Size, Fwd Packet Length Mean,Flow Bytes/s, Max Packet Length, Protocol,Fwd Packets/s, Flow Packets/s,Total Length of Fwd Packets, Subflow Fwd Bytes, Destination Port, act_data_pkt_fwd, Label
833,2,2,0,0.0,0.0,0,0,0,0.0,2,12,2,0,0,6,1,2018-11-03 11:14:42.913894,443,6,6,172.217.2.170-192.168.50.8-443-60605-6,6.0,6,9.0,0,6.0,6.0,6000000.0,6,6,1000000.0,1000000.0,12,12,60605,1,BENIGN
50720,3,3,0,0.0,0.0,0,0,0,0.0,2,12,3,0,0,6,0,2018-11-03 11:14:42.914057,60605,6,6,172.217.2.170-192.168.50.8-443-60605-6,6.0,6,9.0,0,6.0,6.0,4000000.0,6,6,666666.7,666666.7,12,12,443,1,BENIGN
834,2,2,0,0.0,0.0,0,0,0,0.0,2,12,2,0,0,6,1,2018-11-03 11:14:42.914636,443,6,6,172.217.0.226-192.168.50.8-443-60604-6,6.0,6,9.0,0,6.0,6.0,6000000.0,6,6,1000000.0,1000000.0,12,12,60604,1,BENIGN
106166,2,2,0,0.0,0.0,0,0,0,0.0,2,12,2,0,0,6,0,2018-11-03 11:14:42.914824,60604,6,6,172.217.0.226-192.168.50.8-443-60604-6,6.0,6,9.0,0,6.0,6.0,6000000.0,6,6,1000000.0,1000000.0,12,12,443,1,BENIGN
836,0,0,0,0.0,0.0,0,0,0,1140.2509,1,0,877,0,1,6,1,2018-11-03 11:14:43.775880,59521,0,0,172.16.0.5-192.168.50.4-59521-22-6,0.0,0,0.0,0,0.0,0.0,0.0,0,6,1140.2509,2280.5017,0,0,22,0,UDPLag
109543,2269042,1,10387182,266338.0,465472.03,1820188,2,0,3.8508709999999997,32,2950,10387260,4482,40,6,1,2018-11-03 11:14:43.776754,39272,0,0,172.16.0.5-192.168.50.4-39272-22-6,101.80821999999999,648,103.22222,1,92.1875,92.1875,715.4919,976,6,3.0806967999999997,6.9315679999999995,2950,2950,22,22,UDPLag
75976,0,0,2,2.0,0.0,2,2,0,4.468475,1,0,447580,12,2,6,0,2018-11-03 11:14:43.776758,22,0,0,172.16.0.5-192.168.50.4-59521-22-6,3.0,0,4.0,0,0.0,0.0,26.81085,6,6,2.2342374,6.7027125,0,0,59521,0,UDPLag
847,1605,3,0,0.0,0.0,0,0,0,0.0,4,129,1611,0,0,6,0,2018-11-03 11:14:43.900464,60599,6,6,172.217.1.2-192.168.50.8-443-60599-6,35.0,46,43.75,0,32.25,32.25,80074.484,46,6,2482.93,2482.93,129,129,443,3,BENIGN
841,442,1,0,0.0,0.0,0,0,0,0.0,4,129,445,0,0,6,0,2018-11-03 11:14:43.900468,60602,6,6,172.217.2.166-192.168.50.8-443-60602-6,35.0,46,43.75,0,32.25,32.25,289887.62,46,6,8988.764000000001,8988.764000000001,129,129,443,3,BENIGN
843,539,2,0,0.0,0.0,0,0,0,0.0,4,129,544,0,0,6,0,2018-11-03 11:14:43.900560,60600,6,6,172.217.2.164-192.168.50.8-443-60600-6,35.0,46,43.75,0,32.25,32.25,237132.36,46,6,7352.9414,7352.9414,129,129,443,3,BENIGN
845,589,3,0,0.0,0.0,0,0,0,0.0,4,129,595,0,0,6,0,2018-11-03 11:14:43.900709,60597,6,6,172.217.1.162-192.168.50.8-443-60597-6,35.0,46,43.75,0,32.25,32.25,216806.72,46,6,6722.689,6722.689,129,129,443,3,BENIGN
842,1,1,0,0.0,0.0,0,0,0,0.0,2,37,1,0,0,6,0,2018-11-03 11:14:43.900914,60602,6,6,172.217.2.166-192.168.50.8-443-60602-6,22.666666,31,34.0,0,18.5,18.5,37000000.0,31,6,2000000.0,2000000.0,37,37,443,1,BENIGN
844,1,1,0,0.0,0.0,0,0,0,0.0,2,37,1,0,0,6,0,2018-11-03 11:14:43.901105,60600,6,6,172.217.2.164-192.168.50.8-443-60600-6,22.666666,31,34.0,0,18.5,18.5,37000000.0,31,6,2000000.0,2000000.0,37,37,443,1,BENIGN
846,1,1,0,0.0,0.0,0,0,0,0.0,2,37,1,0,0,6,0,2018-11-03 11:14:43.901305,60597,6,6,172.217.1.162-192.168.50.8-443-60597-6,22.666666,31,34.0,0,18.5,18.5,37000000.0,31,6,2000000.0,2000000.0,37,37,443,1,BENIGN
848,1,1,0,0.0,0.0,0,0,0,0.0,2,37,1,0,0,6,0,2018-11-03 11:14:43.902076,60599,6,6,172.217.1.2-192.168.50.8-443-60599-6,22.666666,31,34.0,0,18.5,18.5,37000000.0,31,6,2000000.0,2000000.0,37,37,443,1,BENIGN
849,2,2,0,0.0,0.0,0,0,0,0.0,2,12,2,0,0,6,1,2018-11-03 11:14:43.927644,443,6,6,172.217.2.166-192.168.50.8-443-60602-6,6.0,6,9.0,0,6.0,6.0,6000000.0,6,6,1000000.0,1000000.0,12,12,60602,1,BENIGN
850,1,1,0,0.0,0.0,0,0,0,0.0,2,12,1,0,0,6,1,2018-11-03 11:14:43.927647,443,6,6,172.217.2.164-192.168.50.8-443-60600-6,6.0,6,9.0,0,6.0,6.0,12000000.0,6,6,2000000.0,2000000.0,12,12,60600,1,BENIGN
22546,3,3,0,0.0,0.0,0,0,0,0.0,2,12,3,0,0,6,0,2018-11-03 11:14:43.927900,60602,6,6,172.217.2.166-192.168.50.8-443-60602-6,6.0,6,9.0,0,6.0,6.0,4000000.0,6,6,666666.7,666666.7,12,12,443,1,BENIGN
54847,1,1,0,0.0,0.0,0,0,0,0.0,2,12,1,0,0,6,0,2018-11-03 11:14:43.927903,60600,6,6,172.217.2.164-192.168.50.8-443-60600-6,6.0,6,9.0,0,6.0,6.0,12000000.0,6,6,2000000.0,2000000.0,12,12,443,1,BENIGN
851,2,2,0,0.0,0.0,0,0,0,0.0,2,12,2,0,0,6,1,2018-11-03 11:14:43.928006,443,6,6,172.217.1.162-192.168.50.8-443-60597-6,6.0,6,9.0,0,6.0,6.0,6000000.0,6,6,1000000.0,1000000.0,12,12,60597,1,BENIGN
18202,3,3,0,0.0,0.0,0,0,0,0.0,2,12,3,0,0,6,0,2018-11-03 11:14:43.928103,60597,6,6,172.217.1.162-192.168.50.8-443-60597-6,6.0,6,9.0,0,6.0,6.0,4000000.0,6,6,666666.7,666666.7,12,12,443,1,BENIGN
852,3,3,0,0.0,0.0,0,0,0,0.0,2,12,3,0,0,6,1,2018-11-03 11:14:43.928533,443,6,6,172.217.1.2-192.168.50.8-443-60599-6,6.0,6,9.0,0,6.0,6.0,4000000.0,6,6,666666.7,666666.7,12,12,60599,1,BENIGN
79706,3,3,0,0.0,0.0,0,0,0,0.0,2,12,3,0,0,6,0,2018-11-03 11:14:43.928728,60599,6,6,172.217.1.2-192.168.50.8-443-60599-6,6.0,6,9.0,0,6.0,6.0,4000000.0,6,6,666666.7,666666.7,12,12,443,1,BENIGN
15243,752640,3,752664,250888.0,434545.56,752658,3,0,5.313722,4,0,752768,24,4,6,1,2018-11-03 11:14:45.300161,62597,0,0,172.16.0.5-192.168.50.4-62597-445-6,2.6666667,0,3.0,1,0.0,0.0,31.882334000000004,6,6,5.313722,10.627444,0,0,445,0,UDPLag
856,0,0,0,0.0,0.0,0,0,0,66.96578000000001,1,0,14933,0,1,6,0,2018-11-03 11:14:50.092135,55060,0,0,192.168.50.9-23.15.4.11-55060-80-6,0.0,0,0.0,0,0.0,0.0,0.0,0,6,66.96578000000001,133.93156000000002,0,0,80,0,BENIGN
857,0,0,0,0.0,0.0,0,0,0,66.96129599999999,1,0,14934,0,1,6,0,2018-11-03 11:14:50.092138,55058,0,0,192.168.50.9-23.15.4.11-55058-80-6,0.0,0,0.0,0,0.0,0.0,0.0,0,6,66.96129599999999,133.92258999999999,0,0,80,0,BENIGN
858,0,0,0,0.0,0.0,0,0,0,65.94566,1,0,15164,0,1,6,0,2018-11-03 11:14:50.092139,55062,0,0,192.168.50.9-23.15.4.11-55062-80-6,0.0,0,0.0,0,0.0,0.0,0.0,0,6,65.94566,131.89133,0,0,80,0,BENIGN
63741,0,0,1,1.0,0.0,1,1,0,500000.0,1,0,4,0,2,6,1,2018-11-03 11:14:50.107071,80,0,0,192.168.50.9-23.15.4.11-55060-80-6,0.0,0,0.0,0,0.0,0.0,0.0,0,6,250000.0,750000.0,0,0,55060,0,BENIGN
89763,0,0,1,1.0,0.0,1,1,0,666666.7,1,0,3,0,2,6,1,2018-11-03 11:14:50.107073,80,0,0,192.168.50.9-23.15.4.11-55058-80-6,0.0,0,0.0,0,0.0,0.0,0.0,0,6,333333.34,1000000.0,0,0,55058,0,BENIGN
14861,0,0,1,1.0,0.0,1,1,0,1000000.0,1,0,2,0,2,6,1,2018-11-03 11:14:50.107305,80,0,0,192.168.50.9-23.15.4.11-55062-80-6,0.0,0,0.0,0,0.0,0.0,0.0,0,6,500000.0,1500000.0,0,0,55062,0,BENIGN
860,285270,1,285846,28584.6,72762.16,229584,2,drmokhberi.ca/2018/07/23/how-to-add-user-in-linux/,29.789228,13,1478,369261,12852,11,6,0,2018-11-03 11:14:50.312972,60616,0,0,192.168.50.8-74.208.236.171-60616-80-6,573.2,360,597.0833,1,113.69231,113.69231,38807.24,3500,6,35.205452,64.99468,1478,1478,80,11,BENIGN
859,306627,2,3,3.0,0.0,3,3,drmokhberi.ca/wp-content/themes/donovan/assets/css/custom-fonts.css?ver=20180413,5.5284510000000004,7,780,361765,0,2,6,0,2018-11-03 11:14:50.320352,60617,0,0,192.168.50.8-74.208.236.171-60617-80-6,78.0,381,86.666664,1,111.42857,111.42857,2156.0957,381,6,19.349577,24.878029,780,780,80,5,BENIGN
861,0,0,37002,18501.0,26161.537,37000,2,0,32.674755,1,6,91814,18,3,6,0,2018-11-03 11:14:50.682119,60617,6,6,192.168.50.8-74.208.236.171-60617-80-6,6.0,6,7.5,0,6.0,6.0,261.39804,6,6,10.891585000000001,43.566340000000004,6,6,80,0,BENIGN
48830,59456,3,23941,855.0357,1546.1085,4604,1,0,368.76907,3,18,78640,43812,29,6,0,2018-11-03 11:14:50.682235,60616,6,6,192.168.50.8-74.208.236.171-60616-80-6,1328.3636,6,1369.875,0,6.0,6.0,557349.94,2920,6,38.148525,406.9176,18,18,80,2,BENIGN
68093,0,0,2,2.0,0.0,2,2,0,16000.0,1,6,125,12,2,6,1,2018-11-03 11:14:50.773935,80,6,6,192.168.50.8-74.208.236.171-60617-80-6,6.0,6,8.0,0,6.0,6.0,144000.0,6,6,8000.0,24000.0,6,6,60617,0,BENIGN
86023,289690,2,88390,17678.0,25489.022999999997,55498,3,drmokhberi.ca/favicon.ico,17.394835,8,630,344930,422,6,6,0,2018-11-03 11:14:50.778042,60618,0,0,192.168.50.8-74.208.236.171-60618-80-6,70.13333,303,75.14286,1,78.75,78.75,3049.8943,303,6,23.193111,40.587944,630,630,80,6,BENIGN
8507,150099,2,2,2.0,0.0,2,2,0,13.324183999999999,4,24,150103,12,2,6,1,2018-11-03 11:14:50.783688,52659,6,6,172.16.0.5-192.168.50.4-52659-62854-6,6.0,6,7.0,1,6.0,6.0,239.83531000000002,6,6,26.648369,39.972553000000005,24,24,62854,3,UDPLag
83168,26738,2,3,3.0,0.0,3,3,0,74.78872,4,12,26742,0,2,6,0,2018-11-03 11:14:50.810574,60619,0,0,172.217.1.162-192.168.50.8-80-60619-6,1.7142857,6,2.0,1,3.0,3.0,448.73233,6,6,149.57744,224.36617,12,12,80,2,BENIGN
81308,2,2,3038971,607794.2,903278.25,2016000,1,0,1.9391953000000002,2,0,3094067,0,6,6,0,2018-11-03 11:14:50.810803,60620,0,0,192.168.50.8-74.208.236.171-60620-80-6,0.0,0,0.0,1,0.0,0.0,0.0,0,6,0.6463984,2.5855937,0,0,80,0,BENIGN
112160,3,3,3029013,605802.6,902145.7,2016005,1,0,1.945512,2,0,3084021,0,6,6,0,2018-11-03 11:14:50.820851,60621,0,0,192.168.50.8-74.208.236.171-60621-80-6,0.0,0,0.0,1,0.0,0.0,0.0,0,6,0.648504,2.594016,0,0,80,0,BENIGN
2111,2,2,3027233,605446.6,901909.2,2015879,2,0,1.9467107,2,0,3082122,0,6,6,0,2018-11-03 11:14:50.826775,60622,0,0,192.168.50.8-74.208.236.171-60622-80-6,0.0,0,0.0,1,0.0,0.0,0.0,0,6,0.6489036,2.5956144,0,0,80,0,BENIGN
38958,55094,2,3,3.0,0.0,3,3,0,36.298297999999996,4,12,55099,0,2,6,0,2018-11-03 11:14:50.827376,60623,0,0,192.168.50.8-74.208.236.171-60623-80-6,1.7142857,6,2.0,1,3.0,3.0,217.7898,6,6,72.59659599999999,108.8949,12,12,80,2,BENIGN
71007,55203,3,3,3.0,0.0,3,3,0,36.188614,4,12,55266,0,2,6,0,2018-11-03 11:14:50.828694,60624,0,0,192.168.50.8-74.208.236.171-60624-80-6,1.7142857,6,2.0,1,3.0,3.0,217.13168,6,6,72.37723000000001,108.56584,12,12,80,2,BENIGN
54447,28067,1,149876,7136.951999999999,16555.885,66112,1,0,124.553444,20,2350,176631,2494,22,6,0,2018-11-03 11:14:50.846649,60625,0,0,172.217.1.2-192.168.50.8-443-60625-6,112.65116,592,115.33333600000002,1,117.5,117.5,27424.404,592,6,113.23041,237.78386,2350,2350,443,18,BENIGN
19434,51541,1,176092,8385.333,17078.447,66914,1,0,108.54121,20,2354,202688,2372,22,6,0,2018-11-03 11:14:50.846812,60626,0,0,172.217.0.226-192.168.50.8-443-60626-6,109.906975,593,112.52381000000001,1,117.7,117.7,23316.625,593,6,98.67381999999999,207.21503,2354,2354,443,18,BENIGN
105464,618239,1,1893900,33226.316,100894.83,578961,0,0,30.201286,38,7164,1920448,3078,58,6,0,2018-11-03 11:14:50.987374,60627,0,0,172.217.1.162-192.168.50.8-443-60627-6,105.58763,1044,106.6875,1,188.52632,188.52632,5333.1304,1044,6,19.78705,49.988335,7164,7164,443,36,BENIGN
100655,3,3,3,3.0,0.0,3,3,0,95.606865,2,86,20919,204,2,17,0,2018-11-03 11:14:51.012953,49701,43,43,192.168.50.8-4.2.2.4-49701-53-17,66.6,43,83.25,0,43.0,43.0,13862.995,102,17,95.606865,191.21373,86,86,53,1,BENIGN
105958,189260,1,874052,5602.8975,16761.621,122303,0,0,174.33403,102,24474,900570,123412,157,6,0,2018-11-03 11:14:51.013564,60628,0,0,172.217.1.162-192.168.50.8-443-60628-6,568.7923,2879,570.9884,1,239.94117999999997,239.94117999999997,164213.78,2879,6,113.261604,287.59564,24474,24474,443,100,BENIGN
111543,55720,2,181846,12123.066,24343.082000000002,81747,1,0,71.84037,16,1686,222716,6224,16,6,0,2018-11-03 11:14:51.034490,60629,0,0,172.217.6.225-192.168.50.8-443-60629-6,239.69697999999997,517,247.1875,1,105.375,105.375,35516.082,1430,6,71.84037,143.68074,1686,1686,443,14,BENIGN
35950,3,3,3,3.0,0.0,3,3,0,94.96225,2,100,21061,132,2,17,0,2018-11-03 11:14:51.034970,63502,50,50,192.168.50.8-4.2.2.4-63502-53-17,56.4,50,70.5,0,50.0,50.0,11015.621000000001,66,17,94.96225,189.9245,100,100,53,1,BENIGN
89080,2,2,3,3.0,0.0,3,3,0,94.80020999999999,2,86,21097,204,2,17,0,2018-11-03 11:14:51.039777,65364,43,43,192.168.50.8-4.2.2.4-65364-53-17,66.6,43,83.25,0,43.0,43.0,13746.03,102,17,94.80020999999999,189.60041999999999,86,86,53,1,BENIGN
59914,3,3,3,3.0,0.0,3,3,0,95.48818,2,100,20945,156,2,17,0,2018-11-03 11:14:51.061416,61289,50,50,192.168.50.8-4.2.2.4-61289-53-17,61.2,50,76.5,0,50.0,50.0,12222.487,78,17,95.48818,190.97636,100,100,53,1,BENIGN
15658,2,2,2,2.0,0.0,2,2,0,95.5201,2,84,20938,116,2,17,0,2018-11-03 11:14:51.527374,61446,42,42,192.168.50.8-4.2.2.4-61446-53-17,48.4,42,60.5,0,42.0,42.0,9552.011,58,17,95.5201,191.0402,84,84,53,1,BENIGN
68867,3,3,3,3.0,0.0,3,3,0,95.20183,2,76,21008,274,2,17,0,2018-11-03 11:14:51.530140,55543,38,38,192.168.50.8-4.2.2.4-55543-53-17,77.6,38,97.0,0,38.0,38.0,16660.32,137,17,95.20183,190.40366,76,76,53,1,BENIGN
40609,3,3,2,2.0,0.0,2,2,0,96.00614,2,78,20832,110,2,17,0,2018-11-03 11:14:51.552176,55678,39,39,192.168.50.8-4.2.2.4-55678-53-17,45.4,39,56.75,0,39.0,39.0,9024.577,55,17,96.00614,192.01228,78,78,53,1,BENIGN
46901,2,2,2299017,459803.4,870608.6,1999861,2,0,2.5798507,2,0,2325716,0,6,6,0,2018-11-03 11:14:51.566290,60630,0,0,172.217.2.166-192.168.50.8-443-60630-6,0.0,0,0.0,1,0.0,0.0,0.0,0,6,0.85995024,3.439801,0,0,443,0,BENIGN
24546,22507,2,84791,12113.0,23478.382999999998,61997,2,0,75.68733,8,1248,105698,328,8,6,0,2018-11-03 11:14:51.566685,60631,0,0,192.168.50.8-23.194.140.15-60631-443-6,92.70588000000001,567,98.5,1,156.0,156.0,14910.405,567,6,75.68733,151.37466,1248,1248,443,6,BENIGN
4056,51417,1,190850,10044.737,18902.525,66593,1,0,91.93796,20,5670,217538,1504,20,6,0,2018-11-03 11:14:51.566796,60632,0,0,172.217.0.226-192.168.50.8-443-60632-6,174.97562,1904,179.35,1,283.5,283.5,32978.145,1904,6,91.93796,183.87592,5670,5670,443,18,BENIGN
22882,21486,2,83230,11890.0,23076.379,60886,1,0,76.84992,8,1248,104099,328,8,6,0,2018-11-03 11:14:51.589240,60633,0,0,192.168.50.8-23.194.140.15-60633-443-6,92.70588000000001,567,98.5,1,156.0,156.0,15139.435,567,6,76.84992,153.69984,1248,1248,443,6,BENIGN
100964,3,3,1,1.0,0.0,1,1,0,94.94422,2,78,21065,276,2,17,0,2018-11-03 11:14:51.660436,52607,39,39,192.168.50.8-4.2.2.4-52607-53-17,78.6,39,98.25,0,39.0,39.0,16805.127,138,17,94.94422,189.88844,78,78,53,1,BENIGN
16234,1,1,3,3.0,0.0,3,3,0,94.97126999999999,2,78,21059,276,2,17,0,2018-11-03 11:14:51.660440,58455,39,39,192.168.50.8-4.2.2.4-58455-53-17,78.6,39,98.25,0,39.0,39.0,16809.914,138,17,94.97126999999999,189.94253999999998,78,78,53,1,BENIGN
39028,3,3,1,1.0,0.0,1,1,0,96.260284,2,80,20777,234,2,17,0,2018-11-03 11:14:51.661993,50691,40,40,192.168.50.8-4.2.2.4-50691-53-17,70.8,40,88.5,0,40.0,40.0,15112.865,117,17,96.260284,192.52057,80,80,53,1,BENIGN
11210,1,1,2,2.0,0.0,2,2,0,93.9673,2,80,21284,234,2,17,0,2018-11-03 11:14:51.661997,53178,40,40,192.168.50.8-4.2.2.4-53178-53-17,70.8,40,88.5,0,40.0,40.0,14752.866000000002,117,17,93.9673,187.9346,80,80,53,1,BENIGN
65631,21545,2,83884,11983.428999999998,23270.827999999998,61411,2,0,76.51402,8,1250,104556,328,8,6,0,2018-11-03 11:14:51.681995,60634,0,0,192.168.50.8-23.194.140.15-60634-443-6,92.82353,568,98.625,1,156.25,156.25,15092.391000000001,568,6,76.51402,153.02805,1250,1250,443,6,BENIGN
41026,1,1,3,3.0,0.0,3,3,0,94.75529499999999,2,78,21107,276,2,17,0,2018-11-03 11:14:51.682015,57748,39,39,192.168.50.8-4.2.2.4-57748-53-17,78.6,39,98.25,0,39.0,39.0,16771.688000000002,138,17,94.75529499999999,189.51058999999998,78,78,53,1,BENIGN
41680,1,1,3,3.0,0.0,3,3,0,95.96929,2,86,20840,118,2,17,0,2018-11-03 11:14:51.683385,51131,43,43,192.168.50.8-4.2.2.4-51131-53-17,49.4,43,61.75,0,43.0,43.0,9788.867,59,17,95.96929,191.93858,86,86,53,1,BENIGN
114001,3,3,3,3.0,0.0,3,3,0,95.11128000000001,2,80,21028,234,2,17,0,2018-11-03 11:14:51.683642,62957,40,40,192.168.50.8-4.2.2.4-62957-53-17,70.8,40,88.5,0,40.0,40.0,14932.471000000001,117,17,95.11128000000001,190.22256000000002,80,80,53,1,BENIGN
862,239760,1,860880,47826.668,142066.55,575862,2,0,21.428539999999998,16,5682,886668,17115,19,6,0,2018-11-03 11:14:51.683646,60635,0,0,192.168.50.8-204.154.111.108-60635-443-6,633.25,2174,651.3428299999999,1,355.125,355.125,25710.862999999998,2757,6,18.045085999999998,39.473625,5682,5682,443,14,BENIGN
68198,215878,2,125114,11374.0,21422.105,65548,1,0,39.831115999999994,14,1742,301272,550,12,6,0,2018-11-03 11:14:51.710918,60636,0,0,172.217.2.170-192.168.50.8-443-60636-6,84.888885,593,88.15385,1,124.42857,124.42857,7607.743,593,6,46.469635,86.30075,1742,1742,443,12,BENIGN
50617,209127,2,121701,11063.728000000001,21089.31,65570,2,0,41.22493,14,1736,291086,550,12,6,0,2018-11-03 11:14:51.767916,60637,0,0,172.217.2.163-192.168.50.8-443-60637-6,84.666664,590,87.92308,1,124.0,124.0,7853.349,590,6,48.095753,89.32068000000001,1736,1736,443,12,BENIGN
49784,196206,2,122531,11139.181999999999,21266.088,66104,2,0,43.13366,14,1738,278205,550,12,6,0,2018-11-03 11:14:51.780798,60638,0,0,172.217.2.166-192.168.50.8-443-60638-6,84.74074,591,88.0,1,124.14286000000001,124.14286000000001,8224.151,591,6,50.322604999999996,93.45626,1738,1738,443,12,BENIGN
863,0,0,320,160.0,222.03152000000003,317,3,0,5347.5938,1,1297,561,18,3,6,1,2018-11-03 11:14:52.570316,443,6,1297,192.168.50.8-204.154.111.108-60635-443-6,522.4,1297,653.0,0,1297.0,1297.0,2344028.5,1297,6,1782.5312,7130.125,1297,1297,60635,0,BENIGN
64322,0,0,2,2.0,0.0,2,2,0,77.98183,1,6,25647,12,2,6,0,2018-11-03 11:14:52.570879,60635,6,6,192.168.50.8-204.154.111.108-60635-443-6,6.0,6,8.0,0,6.0,6.0,701.8365,6,6,38.990913,116.97275,6,6,443,0,BENIGN
5688,2,2,3,3.0,0.0,3,3,0,95.65259,2,60,20909,92,2,17,0,2018-11-03 11:14:52.685156,55160,30,30,192.168.50.8-4.2.2.4-55160-53-17,36.4,30,45.5,0,30.0,30.0,7269.5967,46,17,95.65259,191.30518,60,60,53,1,BENIGN
63823,3,3,2,2.0,0.0,2,2,0,96.126114,2,60,20806,92,2,17,0,2018-11-03 11:14:52.706725,58488,30,30,192.168.50.8-4.2.2.4-58488-53-17,36.4,30,45.5,0,30.0,30.0,7305.585,46,17,96.126114,192.25223,60,60,53,1,BENIGN
93777,2,2,2,2.0,0.0,2,2,0,95.98772,2,86,20836,242,2,17,0,2018-11-03 11:14:53.640877,65123,43,43,192.168.50.8-4.2.2.4-65123-53-17,74.2,43,92.75,0,43.0,43.0,15741.985,121,17,95.98772,191.97543000000002,86,86,53,1,BENIGN
47552,2,2,3,3.0,0.0,3,3,0,95.78544000000001,2,86,20880,118,2,17,0,2018-11-03 11:14:53.663082,50504,43,43,192.168.50.8-4.2.2.4-50504-53-17,49.4,43,61.75,0,43.0,43.0,9770.115,59,17,95.78544000000001,191.57088000000002,86,86,53,1,BENIGN
40549,25641,2,28663,4777.1665,11603.386999999999,28462,2,0,129.32787,6,1046,54126,8196,7,6,0,2018-11-03 11:14:54.243799,60639,0,0,192.168.50.8-204.154.111.106-60639-443-6,660.1429,517,710.9231,1,174.33333000000002,174.33333000000002,170749.73,2636,6,110.852455,240.18031000000002,1046,1046,443,4,BENIGN
0,5646,2,33707,6741.4,13370.712,30534,3,0,174.0543,6,3170,34472,2098,6,6,0,2018-11-03 11:14:54.298079,60639,6,6,192.168.50.8-204.154.111.106-60639-443-6,405.69232,1453,439.5,0,528.3333,528.3333,152819.69,1453,6,174.0543,348.1086,3170,3170,443,5,BENIGN
1,1,1,0,0.0,0.0,0,0,0,0.0,2,430,1,0,0,6,1,2018-11-03 11:14:54.332552,443,31,31,192.168.50.8-204.154.111.106-60639-443-6,276.33333999999996,399,414.5,0,215.0,215.0,430000000.0,399,6,2000000.0,2000000.0,430,430,60639,1,BENIGN
2,250,3,0,0.0,0.0,0,0,0,0.0,3,18,253,0,0,6,0,2018-11-03 11:14:54.332717,60639,6,6,192.168.50.8-204.154.111.106-60639-443-6,6.0,6,8.0,0,6.0,6.0,71146.24,6,6,11857.707,11857.707,18,18,443,2,BENIGN
512075,0,0,2,2.0,0.0,2,2,0,78.625626,1,6,25437,12,2,6,0,2018-11-03 11:14:54.332972,60639,6,6,192.168.50.8-204.154.111.106-60639-443-6,6.0,6,8.0,0,6.0,6.0,707.6306,6,6,39.312813,117.93843999999999,6,6,443,0,BENIGN
94,10240012,2,51200322,4654574.5,5347696.0,10240286,2,0,0.22012463,13,0,54514571,0,12,6,0,2018-11-03 11:14:54.578275,52684,0,0,192.168.50.9-72.21.91.29-52684-80-6,0.0,0,0.0,0,0.0,0.0,0.0,0,6,0.23846835,0.45859298,0,0,80,0,BENIGN
208635,2,2,3,3.0,0.0,3,3,0,94.65215,2,86,21130,242,2,17,0,2018-11-03 11:14:54.589424,55693,43,43,192.168.50.8-4.2.2.4-55693-53-17,74.2,43,92.75,0,43.0,43.0,15522.953000000001,121,17,94.65215,189.3043,86,86,53,1,BENIGN
265670,2,2,3,3.0,0.0,3,3,0,96.33447,2,86,20761,118,2,17,0,2018-11-03 11:14:54.611900,62394,43,43,192.168.50.8-4.2.2.4-62394-53-17,49.4,43,61.75,0,43.0,43.0,9826.116,59,17,96.33447,192.66895,86,86,53,1,BENIGN
93,10240016,2,51200073,4654552.0,5347670.5,10240213,2,0,0.22116317,13,0,54258584,0,12,6,0,2018-11-03 11:14:54.834260,49866,0,0,192.168.50.9-23.15.4.25-49866-80-6,0.0,0,0.0,0,0.0,0.0,0.0,0,6,0.23959343,0.46075659999999996,0,0,80,0,BENIGN
20,227246,2,2711576,169473.5,607048.44,2436493,2,0,6.220223000000001,16,4404,2733021,10408,17,6,0,2018-11-03 11:14:55.195425,60640,0,0,192.168.50.8-204.154.111.128-60640-443-6,435.64705999999995,1535,448.84848,1,275.25,275.25,5419.6436,2636,6,5.8543277,12.074551,4404,4404,443,14,BENIGN
473554,2,2,3,3.0,0.0,3,3,0,95.53836,2,86,20934,242,2,17,0,2018-11-03 11:14:56.193924,55141,43,43,192.168.50.8-4.2.2.4-55141-53-17,74.2,43,92.75,0,43.0,43.0,15668.291000000001,121,17,95.53836,191.07672,86,86,53,1,BENIGN
23,26322,2,2449301,349900.16,900878.3,2392676,2,0,3.232685,10,4672,2474723,728,8,6,0,2018-11-03 11:14:56.215646,60641,0,0,192.168.50.8-204.154.111.128-60641-443-6,284.21054,1762,300.0,1,467.2,467.2,2182.0625,1762,6,4.0408564,7.273541499999999,4672,4672,443,8,BENIGN
507924,2,2,3,3.0,0.0,3,3,0,95.845116,2,86,20867,242,2,17,0,2018-11-03 11:14:56.215649,56395,43,43,192.168.50.8-4.2.2.4-56395-53-17,74.2,43,92.75,0,43.0,43.0,15718.598999999998,121,17,95.845116,191.69023,86,86,53,1,BENIGN
2397,3,3,2,2.0,0.0,2,2,0,95.58401500000001,2,86,20924,118,2,17,0,2018-11-03 11:14:56.237219,63149,43,43,192.168.50.8-4.2.2.4-63149-53-17,49.4,43,61.75,0,43.0,43.0,9749.57,59,17,95.58401500000001,191.16803000000002,86,86,53,1,BENIGN
